	company.value	companyLabel.xml:lang	companyLabel.value	numEmployees.value	point.value
7618	http://www.wikidata.org/entity/Q125599766	en	Kurzemes granulas	37	2023-01-01T00:00:00Z
7619	http://www.wikidata.org/entity/Q125560144	en	Jaunmoku pils	17	2023-01-01T00:00:00Z
7620	http://www.wikidata.org/entity/Q125599963	en	Venta FM	34	2023-01-01T00:00:00Z
7621	http://www.wikidata.org/entity/Q125623537	en	Baltic Wood Trade	16	2023-01-01T00:00:00Z
7622	http://www.wikidata.org/entity/Q125619167	en	Rīgas Ogļu Termināls	26	2023-01-01T00:00:00Z
7623	http://www.wikidata.org/entity/Q125563574	en	Baltyre Latvia	25	2023-01-01T00:00:00Z
7624	http://www.wikidata.org/entity/Q125563887	en	Jelgavas tipogrāfija	197	2023-01-01T00:00:00Z
7625	http://www.wikidata.org/entity/Q125618874	en	Nexis Fibers	117	2023-01-01T00:00:00Z
7626	http://www.wikidata.org/entity/Q125623652	en	Chemspace	7	2023-01-01T00:00:00Z
7627	http://www.wikidata.org/entity/Q125563666	en	Transportbetons MB	94	2023-01-01T00:00:00Z
7628	http://www.wikidata.org/entity/Q124735537	en	Uckerwerk Energietechnik	812	2022-03-31T00:00:00Z
7629	http://www.wikidata.org/entity/Q124788651	en	Xpert Times Network Private Limited	28	2023-01-01T00:00:00Z
7630	http://www.wikidata.org/entity/Q124788651	en	Xpert Times Network Private Limited	2	2021-01-01T00:00:00Z
7631	http://www.wikidata.org/entity/Q124803438	en	Amatnieks	51	2022-01-01T00:00:00Z
7632	http://www.wikidata.org/entity/Q124803493	en	Piejūra	94	2022-01-01T00:00:00Z
7633	http://www.wikidata.org/entity/Q124804422	en	Alante	30	2022-01-01T00:00:00Z
7634	http://www.wikidata.org/entity/Q124804865	en	Polteh	24	2022-01-01T00:00:00Z
7635	http://www.wikidata.org/entity/Q124806700	en	Tukuma Auto	85	2022-01-01T00:00:00Z
7636	http://www.wikidata.org/entity/Q124810899	en	EZ Auto	3	2022-01-01T00:00:00Z
7637	http://www.wikidata.org/entity/Q124810924	en	Tukuma siltums	35	2022-01-01T00:00:00Z
7638	http://www.wikidata.org/entity/Q124810966	en	Līvas Grupa	63	2022-01-01T00:00:00Z
7639	http://www.wikidata.org/entity/Q124810987	en	Kaski	58	2022-01-01T00:00:00Z
7640	http://www.wikidata.org/entity/Q124811017	en	Reniar	42	2022-01-01T00:00:00Z
7641	http://www.wikidata.org/entity/Q124811307	en	Jensen Metal	409	2022-01-01T00:00:00Z
7642	http://www.wikidata.org/entity/Q124811348	en	Sportland	354	2022-01-01T00:00:00Z
7643	http://www.wikidata.org/entity/Q124811441	en	Lopkopības izmēģinājuma stacija Jaunpils	30	2022-01-01T00:00:00Z
7644	http://www.wikidata.org/entity/Q124811664	en	Stortenbekera un Hopnera lauksaimniecība	19	2022-01-01T00:00:00Z
7645	http://www.wikidata.org/entity/Q124811731	en	Kalnāji	36	2022-01-01T00:00:00Z
7646	http://www.wikidata.org/entity/Q124811771	en	Agrolats Holding	33	2022-01-01T00:00:00Z
7647	http://www.wikidata.org/entity/Q124790376	en	Abavas dārzi	28	2022-01-01T00:00:00Z
7648	http://www.wikidata.org/entity/Q124760987	en	Light Guide Optics International	265	2022-01-01T00:00:00Z
7649	http://www.wikidata.org/entity/Q124790409	en	Cinevilla Studio	2	2022-01-01T00:00:00Z
7650	http://www.wikidata.org/entity/Q124790393	en	Cinevilla Production	1	2022-01-01T00:00:00Z
7651	http://www.wikidata.org/entity/Q124751073	en	Fracht	9	2022-01-01T00:00:00Z
7652	http://www.wikidata.org/entity/Q124790188	en	Stonewin	16	2022-01-01T00:00:00Z
7653	http://www.wikidata.org/entity/Q124800208	en	Pepco Latvia	463	2022-01-01T00:00:00Z
7654	http://www.wikidata.org/entity/Q124790541	en	Skonto Construction	39	2022-01-01T00:00:00Z
7655	http://www.wikidata.org/entity/Q124790508	en	Skonto Group	0	2022-01-01T00:00:00Z
7656	http://www.wikidata.org/entity/Q124761250	en	Ceram Optec	311	2022-01-01T00:00:00Z
7657	http://www.wikidata.org/entity/Q124734872	en	C.T.CO	669	2022-01-01T00:00:00Z
7658	http://www.wikidata.org/entity/Q124734872	en	C.T.CO	626	2023-01-01T00:00:00Z
7659	http://www.wikidata.org/entity/Q124734895	en	LDZ ritošā sastāva serviss	815	2022-01-01T00:00:00Z
7660	http://www.wikidata.org/entity/Q124751136	en	Euro Live Technologies	1890	2022-01-01T00:00:00Z
7661	http://www.wikidata.org/entity/Q124760553	en	LPP Latvia ltd	347	2022-01-01T00:00:00Z
7662	http://www.wikidata.org/entity/Q124790769	en	Vītoli AMI	154	2022-01-01T00:00:00Z
7663	http://www.wikidata.org/entity/Q124792387	en	Snickers Production, Latvia	80	2022-01-01T00:00:00Z
7664	http://www.wikidata.org/entity/Q124790676	en	Dekšņi	197	2022-01-01T00:00:00Z
7665	http://www.wikidata.org/entity/Q124790832	en	CSK Steel	131	2022-01-01T00:00:00Z
7666	http://www.wikidata.org/entity/Q124792484	en	Raibaļas	3	2022-01-01T00:00:00Z
7667	http://www.wikidata.org/entity/Q124799180	en	Timberex Group	47	2022-01-01T00:00:00Z
7668	http://www.wikidata.org/entity/Q124799037	en	TELMS	99	2022-01-01T00:00:00Z
7669	http://www.wikidata.org/entity/Q124802852	en	ZeParts	11	2022-01-01T00:00:00Z
7670	http://www.wikidata.org/entity/Q124800652	en	Lindstrom Prodem	152	2022-01-01T00:00:00Z
7671	http://www.wikidata.org/entity/Q124792603	en	Ceļu Emulsija-HL	28	2022-01-01T00:00:00Z
7672	http://www.wikidata.org/entity/Q124802868	en	MC	30	2022-01-01T00:00:00Z
7673	http://www.wikidata.org/entity/Q124739166	en	East Metal	668	2022-01-01T00:00:00Z
7674	http://www.wikidata.org/entity/Q124799281	en	Jaunpils pienotava	154	2022-01-01T00:00:00Z
7675	http://www.wikidata.org/entity/Q124758667	en	Dinex Latvia	397	2022-01-01T00:00:00Z
7676	http://www.wikidata.org/entity/Q124719626	en	RIXJet	3	2022-01-01T00:00:00Z
7677	http://www.wikidata.org/entity/Q124713978	en	toplogistic	82	2022-01-01T00:00:00Z
7678	http://www.wikidata.org/entity/Q124726946	en	Viva Sport	60	2022-01-01T00:00:00Z
7679	http://www.wikidata.org/entity/Q124800416	en	Unda	152	2022-01-01T00:00:00Z
7680	http://www.wikidata.org/entity/Q124800816	en	AMMZ pakalpojumi	69	2023-01-01T00:00:00Z
7681	http://www.wikidata.org/entity/Q124734845	en	WESS	146	2022-01-01T00:00:00Z
7682	http://www.wikidata.org/entity/Q124719920	en	R GRUPA	113	2022-01-01T00:00:00Z
7683	http://www.wikidata.org/entity/Q124789360	en	Bererix	1	2022-01-01T00:00:00Z
7684	http://www.wikidata.org/entity/Q124739194	en	Scener	1	2022-01-01T00:00:00Z
7685	http://www.wikidata.org/entity/Q124727095	en	Stora Enso Packaging	178	2022-01-01T00:00:00Z
7686	http://www.wikidata.org/entity/Q124799227	en	Metsa Forest Latvia	35	2023-01-01T00:00:00Z
7687	http://www.wikidata.org/entity/Q124734898	en	Mūsa Motors Rīga	109	2022-01-01T00:00:00Z
7688	http://www.wikidata.org/entity/Q124760527	en	Hellmann worldwide logistics	56	2022-01-01T00:00:00Z
7689	http://www.wikidata.org/entity/Q124751126	en	Naftimpeks	52	2022-01-01T00:00:00Z
7690	http://www.wikidata.org/entity/Q124793022	en	Liesen Latvia	0	2022-01-01T00:00:00Z
7691	http://www.wikidata.org/entity/Q124719996	en	IMK 365	17	2023-01-01T00:00:00Z
7692	http://www.wikidata.org/entity/Q124802829	en	ELPIS	100	2022-01-01T00:00:00Z
7693	http://www.wikidata.org/entity/Q124726993	en	Diāna	678	2022-01-01T00:00:00Z
7694	http://www.wikidata.org/entity/Q124719673	en	Rēzeknes Gaļas Kombināts	546	2022-01-01T00:00:00Z
7695	http://www.wikidata.org/entity/Q124719643	en	Veho	128	2022-01-01T00:00:00Z
7696	http://www.wikidata.org/entity/Q124734878	en	Sodra mežs	15	2022-01-01T00:00:00Z
7697	http://www.wikidata.org/entity/Q124790170	en	Amserv Motors	100	2022-01-01T00:00:00Z
7698	http://www.wikidata.org/entity/Q124713990	en	Euroaptieka	96	2023-01-01T00:00:00Z
7699	http://www.wikidata.org/entity/Q124739204	en	Euroaptieka Farmācija	324	2023-01-01T00:00:00Z
7700	http://www.wikidata.org/entity/Q124790217	en	Gaso	892	2022-01-01T00:00:00Z
7701	http://www.wikidata.org/entity/Q124714252	en	Baltic Logistic Solutions	587	2023-01-01T00:00:00Z
7702	http://www.wikidata.org/entity/Q124739171	en	Ranvus	810	2022-01-01T00:00:00Z
7703	http://www.wikidata.org/entity/Q124719572	en	Elme Metall Latvia	26	2023-01-01T00:00:00Z
7704	http://www.wikidata.org/entity/Q124760492	en	Veselības centru apvienība	1789	2022-01-01T00:00:00Z
7705	http://www.wikidata.org/entity/Q124714061	en	Caljan LSEZ	250	2023-01-01T00:00:00Z
7706	http://www.wikidata.org/entity/Q124760987	en	Light Guide Optics International	272	2023-01-01T00:00:00Z
7707	http://www.wikidata.org/entity/Q124734893	en	Aris Baltija	12	2022-01-01T00:00:00Z
7708	http://www.wikidata.org/entity/Q124734895	en	LDZ ritošā sastāva serviss	714	2023-01-01T00:00:00Z
7709	http://www.wikidata.org/entity/Q124751145	en	Graanul Pellets	46	2023-01-01T00:00:00Z
7710	http://www.wikidata.org/entity/Q124803084	en	Radikāls trests	1	2023-01-01T00:00:00Z
7711	http://www.wikidata.org/entity/Q124800208	en	Pepco Latvia	459	2023-01-01T00:00:00Z
7712	http://www.wikidata.org/entity/Q124719626	en	RIXJet	3	2023-01-01T00:00:00Z
7713	http://www.wikidata.org/entity/Q124733285	en	Plesko Real Estate	0	2023-01-01T00:00:00Z
7714	http://www.wikidata.org/entity/Q124714050	en	Volvo Truck Latvia	97	2022-01-01T00:00:00Z
7715	http://www.wikidata.org/entity/Q124714196	en	LVAgroo	81	2022-01-01T00:00:00Z
7716	http://www.wikidata.org/entity/Q124790676	en	Dekšņi	197	2023-01-01T00:00:00Z
7717	http://www.wikidata.org/entity/Q124790832	en	CSK Steel	131	2023-01-01T00:00:00Z
7718	http://www.wikidata.org/entity/Q124790170	en	Amserv Motors	110	2023-01-01T00:00:00Z
7719	http://www.wikidata.org/entity/Q124751115	en	CCLM	6	2022-01-01T00:00:00Z
7720	http://www.wikidata.org/entity/Q124811017	en	Reniar	29	2023-01-01T00:00:00Z
7721	http://www.wikidata.org/entity/Q124739233	en	Gabriēla	623	2022-01-01T00:00:00Z
7722	http://www.wikidata.org/entity/Q124746723	en	Straujupīte	11	2022-01-01T00:00:00Z
7723	http://www.wikidata.org/entity/Q124758660	en	Jēkabpils piena kombināts	60	2022-01-01T00:00:00Z
7724	http://www.wikidata.org/entity/Q124758643	en	Euro Energo Company	26	2022-01-01T00:00:00Z
7725	http://www.wikidata.org/entity/Q124792387	en	Snickers Production, Latvia	89	2023-01-01T00:00:00Z
7726	http://www.wikidata.org/entity/Q124739194	en	Scener	1	2023-01-01T00:00:00Z
7727	http://www.wikidata.org/entity/Q124734893	en	Aris Baltija	12	2023-01-01T00:00:00Z
7728	http://www.wikidata.org/entity/Q125121902	en	SS	8	2022-01-01T00:00:00Z
7729	http://www.wikidata.org/entity/Q125122149	en	CleanR Grupa	3	2022-01-01T00:00:00Z
7730	http://www.wikidata.org/entity/Q125122417	en	Sirowa Group	6	2022-01-01T00:00:00Z
7731	http://www.wikidata.org/entity/Q125122452	en	Sirowa Rīga	77	2022-01-01T00:00:00Z
7732	http://www.wikidata.org/entity/Q125122606	en	Sirowa Dental Clinic	41	2022-01-01T00:00:00Z
7733	http://www.wikidata.org/entity/Q125122651	en	BSW Latvia	169	2022-01-01T00:00:00Z
7734	http://www.wikidata.org/entity/Q125124436	en	Douglas Baltic	4	2023-01-01T00:00:00Z
7735	http://www.wikidata.org/entity/Q125124537	en	Douglas Latvia	230	2022-01-01T00:00:00Z
7736	http://www.wikidata.org/entity/Q125124537	en	Douglas Latvia	236	2023-01-01T00:00:00Z
7737	http://www.wikidata.org/entity/Q125124595	en	Emteko	4	2022-01-01T00:00:00Z
7738	http://www.wikidata.org/entity/Q125175059	en	Rīgas tilti	220	2022-01-01T00:00:00Z
7739	http://www.wikidata.org/entity/Q125183703	en	Deloitte Latvia	97	2022-01-01T00:00:00Z
7740	http://www.wikidata.org/entity/Q125183777	en	Tradintek	24	2022-01-01T00:00:00Z
7741	http://www.wikidata.org/entity/Q125184244	en	Ernst & Young Baltic	268	2022-01-01T00:00:00Z
7742	http://www.wikidata.org/entity/Q125184444	en	L. J. Linen	31	2022-01-01T00:00:00Z
7743	http://www.wikidata.org/entity/Q125184508	en	Tallink Latvija	131	2022-01-01T00:00:00Z
7744	http://www.wikidata.org/entity/Q125200649	en	Tirdzniecības centrs Pleskodāle	9	2022-01-01T00:00:00Z
7745	http://www.wikidata.org/entity/Q125200811	en	Vis BrokerHouse	9	2022-01-01T00:00:00Z
7746	http://www.wikidata.org/entity/Q125200961	en	Aimasa	103	2022-01-01T00:00:00Z
7747	http://www.wikidata.org/entity/Q125201022	en	Liviko	49	2022-01-01T00:00:00Z
7748	http://www.wikidata.org/entity/Q125201074	en	Lietas MD	241	2022-01-01T00:00:00Z
7749	http://www.wikidata.org/entity/Q125216312	en	Poligrāfijas Apgāds (PolAp)	33	2022-01-01T00:00:00Z
7750	http://www.wikidata.org/entity/Q125216336	en	Impaks	37	2022-01-01T00:00:00Z
7751	http://www.wikidata.org/entity/Q125253161	en	Tautas tērpu centrs SENĀ KLĒTS	8	2022-01-01T00:00:00Z
7752	http://www.wikidata.org/entity/Q125253225	en	Kronvel	3	2022-01-01T00:00:00Z
7753	http://www.wikidata.org/entity/Q125256619	en	Hotel Justus Riga	18	2022-01-01T00:00:00Z
7754	http://www.wikidata.org/entity/Q125256762	en	Norma-A	264	2022-01-01T00:00:00Z
7755	http://www.wikidata.org/entity/Q125257024	en	Arta-F	197	2022-01-01T00:00:00Z
7756	http://www.wikidata.org/entity/Q125258283	en	Rīgas starptautiskā autoosta	57	2022-01-01T00:00:00Z
7757	http://www.wikidata.org/entity/Q125258478	en	Laimz	11	2022-01-01T00:00:00Z
7758	http://www.wikidata.org/entity/Q125258854	en	Klondaika	248	2022-01-01T00:00:00Z
7759	http://www.wikidata.org/entity/Q125258876	en	G2.LV	25	2022-01-01T00:00:00Z
7760	http://www.wikidata.org/entity/Q125258911	en	Baltic Restaurants Latvia	509	2022-01-01T00:00:00Z
7761	http://www.wikidata.org/entity/Q125258929	en	Irve	82	2022-01-01T00:00:00Z
7762	http://www.wikidata.org/entity/Q125269793	en	Vestas Latvia	1	2022-01-01T00:00:00Z
7763	http://www.wikidata.org/entity/Q125337874	en	Joker LTD	452	2022-01-01T00:00:00Z
7764	http://www.wikidata.org/entity/Q125337923	en	Baltijas Tranzīta Serviss	120	2022-01-01T00:00:00Z
7765	http://www.wikidata.org/entity/Q125338085	en	Hansael	22	2022-01-01T00:00:00Z
7766	http://www.wikidata.org/entity/Q125338183	en	Airwave	12	2022-01-01T00:00:00Z
7767	http://www.wikidata.org/entity/Q125338372	en	Swedbank Līzings	53	2023-01-01T00:00:00Z
7768	http://www.wikidata.org/entity/Q125338417	en	Islande Hotel	81	2022-01-01T00:00:00Z
7769	http://www.wikidata.org/entity/Q125338524	en	X Infotech	56	2023-01-01T00:00:00Z
7770	http://www.wikidata.org/entity/Q125341411	en	Ubiquiti (Latvia)	119	2022-01-01T00:00:00Z
7771	http://www.wikidata.org/entity/Q125341519	en	BT 1	44	2022-01-01T00:00:00Z
7772	http://www.wikidata.org/entity/Q125347468	en	Lanova	12	2022-01-01T00:00:00Z
7773	http://www.wikidata.org/entity/Q125348000	en	Hotel Justus	0	2022-01-01T00:00:00Z
7774	http://www.wikidata.org/entity/Q125348137	en	Draw Orgy	1	2022-01-01T00:00:00Z
7775	http://www.wikidata.org/entity/Q125357356	en	Auto Stro	3	2022-01-01T00:00:00Z
7776	http://www.wikidata.org/entity/Q125357377	en	Moderum	21	2022-01-01T00:00:00Z
7777	http://www.wikidata.org/entity/Q125357450	en	Fjordi	2	2022-01-01T00:00:00Z
7778	http://www.wikidata.org/entity/Q125357486	en	Alanta	13	2023-01-01T00:00:00Z
7779	http://www.wikidata.org/entity/Q125357559	en	Partner Broker	19	2022-01-01T00:00:00Z
7780	http://www.wikidata.org/entity/Q125357640	en	Polar Car	1	2022-01-01T00:00:00Z
7781	http://www.wikidata.org/entity/Q125357656	en	Urrumpo	2	2022-01-01T00:00:00Z
7782	http://www.wikidata.org/entity/Q125357685	en	R82	11	2022-01-01T00:00:00Z
7783	http://www.wikidata.org/entity/Q125357761	en	ReBalt Modular Systems	24	2022-01-01T00:00:00Z
7784	http://www.wikidata.org/entity/Q125357844	en	Dzinējs	19	2022-01-01T00:00:00Z
7785	http://www.wikidata.org/entity/Q125357865	en	Labs Auto	2	2022-01-01T00:00:00Z
7786	http://www.wikidata.org/entity/Q125261737	en	Trodo	173	2022-01-01T00:00:00Z
7787	http://www.wikidata.org/entity/Q125362867	en	Reyvar	11	2022-01-01T00:00:00Z
7788	http://www.wikidata.org/entity/Q125363174	en	ReālProjekts	13	2023-01-01T00:00:00Z
7789	http://www.wikidata.org/entity/Q125363472	en	Monvita	32	2022-01-01T00:00:00Z
7790	http://www.wikidata.org/entity/Q125365001	en	1 CUBE	4	2022-01-01T00:00:00Z
7791	http://www.wikidata.org/entity/Q125364337	en	NOTTA	9	2022-01-01T00:00:00Z
7792	http://www.wikidata.org/entity/Q125269990	en	Elbi	116	2022-01-01T00:00:00Z
7793	http://www.wikidata.org/entity/Q125261636	en	Tilts	416	2022-01-01T00:00:00Z
7794	http://www.wikidata.org/entity/Q125363401	en	PGMetal	12	2022-01-01T00:00:00Z
7795	http://www.wikidata.org/entity/Q125364976	en	Fosts	10	2022-01-01T00:00:00Z
7796	http://www.wikidata.org/entity/Q125364233	en	Tukuma ledus halle	18	2022-01-01T00:00:00Z
7797	http://www.wikidata.org/entity/Q125363117	en	Sender Santehnika	2	2022-01-01T00:00:00Z
7798	http://www.wikidata.org/entity/Q125364267	en	Tumes aptieka	6	2023-01-01T00:00:00Z
7799	http://www.wikidata.org/entity/Q125261809	en	Mars Latvia	32	2022-01-01T00:00:00Z
7800	http://www.wikidata.org/entity/Q125365016	en	Autoapkope	15	2022-01-01T00:00:00Z
7801	http://www.wikidata.org/entity/Q125364220	en	BRAS	12	2022-01-01T00:00:00Z
7802	http://www.wikidata.org/entity/Q125359749	en	Formula serviss	17	2022-01-01T00:00:00Z
7803	http://www.wikidata.org/entity/Q125364306	en	Ropex Building and Construction	2	2022-01-01T00:00:00Z
7804	http://www.wikidata.org/entity/Q125269874	en	Agritech	87	2023-01-01T00:00:00Z
7805	http://www.wikidata.org/entity/Q125261858	en	Greenterra	13	2022-01-01T00:00:00Z
7806	http://www.wikidata.org/entity/Q125201022	en	Liviko	49	2023-01-01T00:00:00Z
7807	http://www.wikidata.org/entity/Q125207458	en	DOJUS Latvija	101	2023-01-01T00:00:00Z
7808	http://www.wikidata.org/entity/Q125364233	en	Tukuma ledus halle	17	2023-01-01T00:00:00Z
7809	http://www.wikidata.org/entity/Q125363374	en	Rmobil	10	2023-01-01T00:00:00Z
7810	http://www.wikidata.org/entity/Q125364337	en	NOTTA	7	2023-01-01T00:00:00Z
7811	http://www.wikidata.org/entity/Q125122651	en	BSW Latvia	185	2023-01-01T00:00:00Z
7812	http://www.wikidata.org/entity/Q125357656	en	Urrumpo	2	2023-01-01T00:00:00Z
7813	http://www.wikidata.org/entity/Q125200649	en	Tirdzniecības centrs Pleskodāle	9	2023-01-01T00:00:00Z
7814	http://www.wikidata.org/entity/Q125216312	en	Poligrāfijas Apgāds (PolAp)	33	2023-01-01T00:00:00Z
7815	http://www.wikidata.org/entity/Q125365016	en	Autoapkope	13	2023-01-01T00:00:00Z
7816	http://www.wikidata.org/entity/Q125363117	en	Sender Santehnika	4	2023-01-01T00:00:00Z
7817	http://www.wikidata.org/entity/Q125207916	en	Moller Auto	55	2023-01-01T00:00:00Z
7818	http://www.wikidata.org/entity/Q125269248	en	Consolis Latvija	201	2023-01-01T00:00:00Z
7819	http://www.wikidata.org/entity/Q125269439	en	Schmitz Cargobull Latvija	9	2022-01-01T00:00:00Z
7820	http://www.wikidata.org/entity/Q125357356	en	Auto Stro	4	2023-01-01T00:00:00Z
7821	http://www.wikidata.org/entity/Q125364976	en	Fosts	12	2023-01-01T00:00:00Z
7822	http://www.wikidata.org/entity/Q125357844	en	Dzinējs	20	2023-01-01T00:00:00Z
7823	http://www.wikidata.org/entity/Q125357559	en	Partner Broker	18	2023-01-01T00:00:00Z
7824	http://www.wikidata.org/entity/Q125357377	en	Moderum	24	2023-01-01T00:00:00Z
7825	http://www.wikidata.org/entity/Q125183777	en	Tradintek	24	2023-01-01T00:00:00Z
7826	http://www.wikidata.org/entity/Q125175059	en	Rīgas tilti	216	2023-01-01T00:00:00Z
7827	http://www.wikidata.org/entity/Q125631296	en	Nomis	37	2023-01-01T00:00:00Z
7828	http://www.wikidata.org/entity/Q125631323	en	Alba-LTD	92	2022-01-01T00:00:00Z
7829	http://www.wikidata.org/entity/Q125631391	en	Firma L4	98	2022-01-01T00:00:00Z
7830	http://www.wikidata.org/entity/Q125631409	en	Valkas meliorācija	46	2022-01-01T00:00:00Z
7831	http://www.wikidata.org/entity/Q125631499	en	Pepi Rer	189	2022-01-01T00:00:00Z
7832	http://www.wikidata.org/entity/Q125631523	en	MBD Latvia	11	2022-01-01T00:00:00Z
7833	http://www.wikidata.org/entity/Q125631549	en	Meža īpašnieku konsultatīvais centrs	27	2022-01-01T00:00:00Z
7834	http://www.wikidata.org/entity/Q125631589	en	Celtniecības Kvalitātes Aģentūra (CKA)	189	2022-01-01T00:00:00Z
7835	http://www.wikidata.org/entity/Q125649151	en	Rem Pro	67	2022-01-01T00:00:00Z
7836	http://www.wikidata.org/entity/Q125657752	en	Reneta	54	2022-01-01T00:00:00Z
7837	http://www.wikidata.org/entity/Q125657788	en	Vecvagari M	189	2022-01-01T00:00:00Z
7838	http://www.wikidata.org/entity/Q125657844	en	Krauzers	213	2023-01-01T00:00:00Z
7839	http://www.wikidata.org/entity/Q125657880	en	Priedes AG	40	2022-01-01T00:00:00Z
7840	http://www.wikidata.org/entity/Q125657910	en	Telluss	30	2022-01-01T00:00:00Z
7841	http://www.wikidata.org/entity/Q125658008	en	Timberteh	35	2022-01-01T00:00:00Z
7842	http://www.wikidata.org/entity/Q125658038	en	Baltic RM	20	2022-01-01T00:00:00Z
7843	http://www.wikidata.org/entity/Q125660722	en	Mežmaļi	32	2023-01-01T00:00:00Z
7844	http://www.wikidata.org/entity/Q125660766	en	Laimdotas	62	2022-01-01T00:00:00Z
7845	http://www.wikidata.org/entity/Q125660956	en	LA Valgums	21	2022-01-01T00:00:00Z
7846	http://www.wikidata.org/entity/Q125661019	en	Šlokenbeka	2	2023-01-01T00:00:00Z
7847	http://www.wikidata.org/entity/Q125661142	en	Firsthouse	7	2022-01-01T00:00:00Z
7848	http://www.wikidata.org/entity/Q125661167	en	Meto Pro J	3	2022-01-01T00:00:00Z
7849	http://www.wikidata.org/entity/Q125661190	en	Brimpro	10	2023-01-01T00:00:00Z
7850	http://www.wikidata.org/entity/Q125661217	en	The House	3	2022-01-01T00:00:00Z
7851	http://www.wikidata.org/entity/Q125662176	en	Asterss	2	2022-01-01T00:00:00Z
7852	http://www.wikidata.org/entity/Q125662292	en	Antila	15	2023-01-01T00:00:00Z
7853	http://www.wikidata.org/entity/Q125662472	en	MJ logi	19	2022-01-01T00:00:00Z
7854	http://www.wikidata.org/entity/Q125664098	en	Mežmiķeļi	7	2022-01-01T00:00:00Z
7855	http://www.wikidata.org/entity/Q125664354	en	Info Baltic	4	2022-01-01T00:00:00Z
7856	http://www.wikidata.org/entity/Q125665116	en	Straumes	4	2022-01-01T00:00:00Z
7857	http://www.wikidata.org/entity/Q125665690	en	Rešņi	7	2023-01-01T00:00:00Z
7858	http://www.wikidata.org/entity/Q125675845	en	Baltfuru	18	2022-01-01T00:00:00Z
7859	http://www.wikidata.org/entity/Q125675951	en	Karotītes	5	2022-01-01T00:00:00Z
7860	http://www.wikidata.org/entity/Q125676071	en	Jūraskalns	13	2022-01-01T00:00:00Z
7861	http://www.wikidata.org/entity/Q125676161	en	Plencneri	5	2023-01-01T00:00:00Z
7862	http://www.wikidata.org/entity/Q125676188	en	Briežu dārzs Strauti	5	2022-01-01T00:00:00Z
7863	http://www.wikidata.org/entity/Q125676308	en	Muižarāji	8	2022-01-01T00:00:00Z
7864	http://www.wikidata.org/entity/Q125678208	en	Krieviņi	7	2023-01-01T00:00:00Z
7865	http://www.wikidata.org/entity/Q125678247	en	RGR pluss	12	2022-01-01T00:00:00Z
7866	http://www.wikidata.org/entity/Q125687070	en	NoliCan	6	2022-01-01T00:00:00Z
7867	http://www.wikidata.org/entity/Q125687090	en	AR.rasas	3	2022-01-01T00:00:00Z
7868	http://www.wikidata.org/entity/Q125695132	en	Jaunpils pils	33	2022-01-01T00:00:00Z
7869	http://www.wikidata.org/entity/Q125695323	en	Pīlādži	8	2022-01-01T00:00:00Z
7870	http://www.wikidata.org/entity/Q125695436	en	Ciemgaļi	3	2022-01-01T00:00:00Z
7871	http://www.wikidata.org/entity/Q125695545	en	Tomiņi	1	2022-01-01T00:00:00Z
7872	http://www.wikidata.org/entity/Q125698929	en	Wood Touch	10	2023-01-01T00:00:00Z
7873	http://www.wikidata.org/entity/Q125698947	en	KozyEats	20	2023-01-01T00:00:00Z
7874	http://www.wikidata.org/entity/Q125698972	en	SV7 enginery	9	2022-01-01T00:00:00Z
7875	http://www.wikidata.org/entity/Q125699012	en	Engures tehnoloģiju centrs	3	2022-01-01T00:00:00Z
7876	http://www.wikidata.org/entity/Q125699032	en	Madaras	1	2023-01-01T00:00:00Z
7877	http://www.wikidata.org/entity/Q125699043	en	Zaļpļavnieki	3	2023-01-01T00:00:00Z
7878	http://www.wikidata.org/entity/Q125724528	en	D un S Production	14	2023-01-01T00:00:00Z
7879	http://www.wikidata.org/entity/Q125724564	en	Priežkalni	2	2023-01-01T00:00:00Z
7880	http://www.wikidata.org/entity/Q125724641	en	Vecčakši	3	2023-01-01T00:00:00Z
7881	http://www.wikidata.org/entity/Q125724677	en	Odina Dēli	5	2023-01-01T00:00:00Z
7882	http://www.wikidata.org/entity/Q125724721	en	ArodDrošība	4	2023-01-01T00:00:00Z
7883	http://www.wikidata.org/entity/Q125724760	en	LIEP	2	2023-01-01T00:00:00Z
7884	http://www.wikidata.org/entity/Q125724799	en	Happy Studio	1	2023-01-01T00:00:00Z
7885	http://www.wikidata.org/entity/Q125724823	en	Slavieši	2	2023-01-01T00:00:00Z
7886	http://www.wikidata.org/entity/Q125724851	en	Pichus skursteņi	2	2023-01-01T00:00:00Z
7887	http://www.wikidata.org/entity/Q125724871	en	NAOSs	3	2023-01-01T00:00:00Z
7888	http://www.wikidata.org/entity/Q125724919	en	Future Development	4	2023-01-01T00:00:00Z
7889	http://www.wikidata.org/entity/Q125724989	en	Tukuma Roze	4	2023-01-01T00:00:00Z
7890	http://www.wikidata.org/entity/Q125725027	en	El Greko	2	2023-01-01T00:00:00Z
7891	http://www.wikidata.org/entity/Q125725052	en	Māzars	3	2023-01-01T00:00:00Z
7892	http://www.wikidata.org/entity/Q125726236	en	Ažiņa komercfirma Markets	44	2023-01-01T00:00:00Z
7893	http://www.wikidata.org/entity/Q125726283	en	Silkeborg Spaantagning Baltic	86	2023-01-01T00:00:00Z
7894	http://www.wikidata.org/entity/Q125726329	en	Huawei Technologies Latvia	2	2023-01-01T00:00:00Z
