	ceoname.value	company.value	companyLabel.xml:lang	companyLabel.value	ceonameLabel.xml:lang	ceonameLabel.value	starttime.value
1367	http://www.wikidata.org/entity/Q27349329	http://www.wikidata.org/entity/Q6047563	en	Intermountain Health	en	Marc Harrison	2016-10-01T00:00:00Z
1368	http://www.wikidata.org/entity/Q27831256	http://www.wikidata.org/entity/Q45252891	en	Mall Group	en	Jakub Havrlant	2015-01-01T00:00:00Z
1369	http://www.wikidata.org/entity/Q27831256	http://www.wikidata.org/entity/Q45252891	en	Mall Group	en	Jakub Havrlant	2015-01-01T00:00:00Z
1370	http://www.wikidata.org/entity/Q41756462	http://www.wikidata.org/entity/Q29637	en	Škoda Auto	en	Reinhard Jung	2007-01-01T00:00:00Z
1371	http://www.wikidata.org/entity/Q41756462	http://www.wikidata.org/entity/Q29637	en	Škoda Auto	en	Reinhard Jung	2007-01-01T00:00:00Z
1372	http://www.wikidata.org/entity/Q41692920	http://www.wikidata.org/entity/Q183275	en	Mitsubishi	en	Takehiko Kakiuchi	2016-04-01T00:00:00Z
1373	http://www.wikidata.org/entity/Q27791897	http://www.wikidata.org/entity/Q59313306	en	FC Cincinnati	en	Carl Lindner III	2015-01-01T00:00:00Z
1374	http://www.wikidata.org/entity/Q27791897	http://www.wikidata.org/entity/Q20855983	en	FC Cincinnati	en	Carl Lindner III	2018-01-01T00:00:00Z
1375	http://www.wikidata.org/entity/Q27244453	http://www.wikidata.org/entity/Q21190510	en	DiDi	en	Cheng Wei	2012-01-01T00:00:00Z
1376	http://www.wikidata.org/entity/Q41670353	http://www.wikidata.org/entity/Q110339215	en	Nothing Technology Ltd.	en	Carl Pei	2020-01-01T00:00:00Z
1377	http://www.wikidata.org/entity/Q41670353	http://www.wikidata.org/entity/Q110339215	en	Nothing Technology Ltd.	en	Carl Pei	2020-01-01T00:00:00Z
1378	http://www.wikidata.org/entity/Q41812531	http://www.wikidata.org/entity/Q3884	en	Amazon	en	Andy Jassy	2021-07-06T00:00:00Z
1379	http://www.wikidata.org/entity/Q41812531	http://www.wikidata.org/entity/Q3884	en	Amazon	en	Andy Jassy	2021-07-06T00:00:00Z
1380	http://www.wikidata.org/entity/Q27735066	http://www.wikidata.org/entity/Q459965	en	Caterpillar Inc.	en	Jim Umpleby	2017-01-01T00:00:00Z
1381	http://www.wikidata.org/entity/Q27735066	http://www.wikidata.org/entity/Q459965	en	Caterpillar Inc.	en	Jim Umpleby	2017-01-01T00:00:00Z
1382	http://www.wikidata.org/entity/Q16696696	http://www.wikidata.org/entity/Q4479133	en	Ufa Engine Building Production Association	en	Yevgeny Semivelichenko	2015-01-01T00:00:00Z
1383	http://www.wikidata.org/entity/Q27074910	http://www.wikidata.org/entity/Q11888546	en	Polar	en	Harri Hintikka	1983-01-01T00:00:00Z
1384	http://www.wikidata.org/entity/Q41787926	http://www.wikidata.org/entity/Q20439248	en	Mediaworks Hungary	en	László Szabó	2020-01-01T00:00:00Z
1385	http://www.wikidata.org/entity/Q27783555	http://www.wikidata.org/entity/Q28135888	en	Yoast BV	en	Joost de Valk	2010-05-01T00:00:00Z
1386	http://www.wikidata.org/entity/Q27783555	http://www.wikidata.org/entity/Q28135888	en	Yoast BV	en	Joost de Valk	2010-05-01T00:00:00Z
1387	http://www.wikidata.org/entity/Q42145391	http://www.wikidata.org/entity/Q42144944	en	AP Pension Livsforsikringsaktieselskab	en	Bo Normann Rasmussen	2016-12-08T00:00:00Z
1388	http://www.wikidata.org/entity/Q42145391	http://www.wikidata.org/entity/Q42144944	en	AP Pension Livsforsikringsaktieselskab	en	Bo Normann Rasmussen	2016-12-08T00:00:00Z
1389	http://www.wikidata.org/entity/Q27809973	http://www.wikidata.org/entity/Q1041228	en	Carl Zeiss Microscopy	en	Markus Weber	2015-03-27T00:00:00Z
1390	http://www.wikidata.org/entity/Q42596895	http://www.wikidata.org/entity/Q5771250	en	Claro Argentina	en	Julio Carlos Porras Zadik	2012-01-01T00:00:00Z
1391	http://www.wikidata.org/entity/Q27734859	http://www.wikidata.org/entity/Q6315697	en	Just Eat	en	Peter Plumb	2017-07-01T00:00:00Z
1392	http://www.wikidata.org/entity/Q16782619	http://www.wikidata.org/entity/Q61854495	en	Catalunya Comunicació	en	Ramon Rovira i Pol	2017-01-01T00:00:00Z
1393	http://www.wikidata.org/entity/Q16735279	http://www.wikidata.org/entity/Q121027917	en	Prime Group Holdings	en	Robert J. Moser	2013-01-01T00:00:00Z
1394	http://www.wikidata.org/entity/Q16735279	http://www.wikidata.org/entity/Q121029091	en	Prime Storage	en	Robert J. Moser	2017-01-01T00:00:00Z
1395	http://www.wikidata.org/entity/Q11664625	http://www.wikidata.org/entity/Q513679	en	Central Japan Railway Company	en	Hiroshi Suda	1987-01-01T00:00:00Z
1396	http://www.wikidata.org/entity/Q11620990	http://www.wikidata.org/entity/Q513679	en	Central Japan Railway Company	en	Yoshiyuki Kasai	1995-01-01T00:00:00Z
1397	http://www.wikidata.org/entity/Q20687564	http://www.wikidata.org/entity/Q1374135	en	Prudential plc	en	Mike Wells	2015-06-01T00:00:00Z
1398	http://www.wikidata.org/entity/Q20687564	http://www.wikidata.org/entity/Q1374135	en	Prudential plc	en	Mike Wells	2015-06-01T00:00:00Z
1399	http://www.wikidata.org/entity/Q25183851	http://www.wikidata.org/entity/Q7017104	en	Newbridge Silverware	en	William Doyle	1993-01-01T00:00:00Z
1400	http://www.wikidata.org/entity/Q20755424	http://www.wikidata.org/entity/Q69357927	en	Bontonland	en	Lešek Wronka	2011-01-01T00:00:00Z
1401	http://www.wikidata.org/entity/Q20532802	http://www.wikidata.org/entity/Q44504	en	Inditex	en	Marta Ortega	2022-01-01T00:00:00Z
1402	http://www.wikidata.org/entity/Q20532802	http://www.wikidata.org/entity/Q44504	en	Inditex	en	Marta Ortega	2022-01-01T00:00:00Z
1403	http://www.wikidata.org/entity/Q20631056	http://www.wikidata.org/entity/Q1118657	en	Persimmon plc	en	Dean Finch	2020-09-28T00:00:00Z
1404	http://www.wikidata.org/entity/Q20631056	http://www.wikidata.org/entity/Q1118657	en	Persimmon plc	en	Dean Finch	2020-09-28T00:00:00Z
1405	http://www.wikidata.org/entity/Q20755665	http://www.wikidata.org/entity/Q3445478	en	MND	en	Karel Komárek	2010-01-01T00:00:00Z
1406	http://www.wikidata.org/entity/Q20755665	http://www.wikidata.org/entity/Q3445478	en	MND	en	Karel Komárek	2010-01-01T00:00:00Z
1407	http://www.wikidata.org/entity/Q25426420	http://www.wikidata.org/entity/Q7561207	en	Songa Offshore SE	en	Bjørnar Iversen	2013-06-01T00:00:00Z
1408	http://www.wikidata.org/entity/Q25426420	http://www.wikidata.org/entity/Q7561207	en	Songa Offshore SE	en	Bjørnar Iversen	2013-06-01T00:00:00Z
1409	http://www.wikidata.org/entity/Q24866439	http://www.wikidata.org/entity/Q11506946	en	McDonald's Japan	en	Tamotsu Hiiro	2021-03-26T00:00:00Z
1410	http://www.wikidata.org/entity/Q11556379	http://www.wikidata.org/entity/Q53247	en	Panasonic Holdings Corporation	en	Kazuhiro Tsuga	2012-01-01T00:00:00Z
1411	http://www.wikidata.org/entity/Q11556379	http://www.wikidata.org/entity/Q53247	en	Panasonic Holdings Corporation	en	Kazuhiro Tsuga	2012-01-01T00:00:00Z
1412	http://www.wikidata.org/entity/Q20565738	http://www.wikidata.org/entity/Q66310008	en	Usmani & Company (Pvt.) Ltd	en	Dr. Muhammad Imran Ashraf Usmani	2018-05-01T00:00:00Z
1413	http://www.wikidata.org/entity/Q11561423	http://www.wikidata.org/entity/Q499071	en	East Japan Railway Company	en	Satoshi Seino	2006-01-01T00:00:00Z
1414	http://www.wikidata.org/entity/Q11561423	http://www.wikidata.org/entity/Q499071	en	East Japan Railway Company	en	Satoshi Seino	2006-01-01T00:00:00Z
1415	http://www.wikidata.org/entity/Q25391216	http://www.wikidata.org/entity/Q737477	en	Cameroon radio television	en	Charles Ndongo	2016-06-29T00:00:00Z
1416	http://www.wikidata.org/entity/Q25431453	http://www.wikidata.org/entity/Q7050523	en	Nord-Trøndelag Elektrisitetsverk	en	Carl Skaar	1983-01-01T00:00:00Z
1417	http://www.wikidata.org/entity/Q20685561	http://www.wikidata.org/entity/Q471958	en	Standard Life	en	Keith Skeoch	2019-01-01T00:00:00Z
1418	http://www.wikidata.org/entity/Q20685561	http://www.wikidata.org/entity/Q471958	en	Standard Life	en	Keith Skeoch	2019-01-01T00:00:00Z
1419	http://www.wikidata.org/entity/Q11584353	http://www.wikidata.org/entity/Q866991	en	Daiso	en	Hirotake Yano	1977-12-01T00:00:00Z
1420	http://www.wikidata.org/entity/Q25141716	http://www.wikidata.org/entity/Q898208	en	Honeywell International, Inc.	en	Darius Adamczyk	2017-03-01T00:00:00Z
1421	http://www.wikidata.org/entity/Q25141716	http://www.wikidata.org/entity/Q898208	en	Honeywell International, Inc.	en	Darius Adamczyk	2017-03-01T00:00:00Z
1422	http://www.wikidata.org/entity/Q24845556	http://www.wikidata.org/entity/Q2066781	en	Lokomo	en	Werner Ryselin	1915-01-01T00:00:00Z
1423	http://www.wikidata.org/entity/Q24845556	http://www.wikidata.org/entity/Q2066781	en	Lokomo	en	Werner Ryselin	1915-01-01T00:00:00Z
1424	http://www.wikidata.org/entity/Q25091745	http://www.wikidata.org/entity/Q4035313	en	booking.com	en	Gillian Tans	2016-04-01T00:00:00Z
1425	http://www.wikidata.org/entity/Q11637325	http://www.wikidata.org/entity/Q49125	en	Toshiba	en	Nobuaki Kurumatani	2018-04-01T00:00:00Z
1426	http://www.wikidata.org/entity/Q11637325	http://www.wikidata.org/entity/Q49125	en	Toshiba	en	Nobuaki Kurumatani	2018-04-01T00:00:00Z
1427	http://www.wikidata.org/entity/Q11648574	http://www.wikidata.org/entity/Q181642	en	Suzuki	en	Suzuki Osamu	1978-01-01T00:00:00Z
1428	http://www.wikidata.org/entity/Q11727262	http://www.wikidata.org/entity/Q341134	en	Česká televize	en	Jiří Janeček	2003-01-01T00:00:00Z
1429	http://www.wikidata.org/entity/Q25513879	http://www.wikidata.org/entity/Q5072394	en	Channel Four Television Corporation	en	Anne Bulford	2009-11-01T00:00:00Z
1430	http://www.wikidata.org/entity/Q25051923	http://www.wikidata.org/entity/Q6959743	en	Nairaland	en	Seun Osewa	2005-01-01T00:00:00Z
1431	http://www.wikidata.org/entity/Q11711433	http://www.wikidata.org/entity/Q971649	en	Orlen	en	Igor Chalupec	2004-09-21T00:00:00Z
1432	http://www.wikidata.org/entity/Q11692953	http://www.wikidata.org/entity/Q971649	en	Orlen	en	Dariusz Jacek Krawiec	2008-09-18T00:00:00Z
1433	http://www.wikidata.org/entity/Q66438345	http://www.wikidata.org/entity/Q81230	en	Siemens	en	Roland Busch	2021-02-03T00:00:00Z
1434	http://www.wikidata.org/entity/Q50314004	http://www.wikidata.org/entity/Q505922	en	Electrolux	en	Jonas Samuelson	2016-02-01T00:00:00Z
1435	http://www.wikidata.org/entity/Q50314004	http://www.wikidata.org/entity/Q505922	en	Electrolux	en	Jonas Samuelson	2016-02-01T00:00:00Z
1436	http://www.wikidata.org/entity/Q56485387	http://www.wikidata.org/entity/Q1200904	en	Macquarie Group	en	Shemara Wikramanayake	2018-08-01T00:00:00Z
1437	http://www.wikidata.org/entity/Q55846302	http://www.wikidata.org/entity/Q100869853	en	Österreichische Georg Schicht AG	en	Richard Schicht	1919-01-01T00:00:00Z
1438	http://www.wikidata.org/entity/Q50365528	http://www.wikidata.org/entity/Q3127437	en	Hargreaves Lansdown	en	Chris Hill	2017-04-01T00:00:00Z
1439	http://www.wikidata.org/entity/Q50365528	http://www.wikidata.org/entity/Q3127437	en	Hargreaves Lansdown	en	Chris Hill	2017-04-01T00:00:00Z
1440	http://www.wikidata.org/entity/Q55978022	http://www.wikidata.org/entity/Q27778959	en	Mattoni 1873	en	Alessandro Pasquale	2014-01-01T00:00:00Z
1441	http://www.wikidata.org/entity/Q55978022	http://www.wikidata.org/entity/Q27778959	en	Mattoni 1873	en	Alessandro Pasquale	2014-01-01T00:00:00Z
1442	http://www.wikidata.org/entity/Q56452421	http://www.wikidata.org/entity/Q28971706	en	OHL ŽS	en	Petr Brzezina	2017-01-01T00:00:00Z
1443	http://www.wikidata.org/entity/Q56452421	http://www.wikidata.org/entity/Q28971706	en	OHL ŽS	en	Petr Brzezina	2017-01-01T00:00:00Z
1444	http://www.wikidata.org/entity/Q50073780	http://www.wikidata.org/entity/Q50080771	en	Artica Soluciones Tecnologicas	en	Sancho Lerena Urrea	2005-10-01T00:00:00Z
1445	http://www.wikidata.org/entity/Q56573340	http://www.wikidata.org/entity/Q56574708	en	Visual Organization	en	Vasily Levanov	2017-05-01T00:00:00Z
1446	http://www.wikidata.org/entity/Q56042353	http://www.wikidata.org/entity/Q334800	en	PepsiCo	en	Ramon Laguarta	2018-10-03T00:00:00Z
1447	http://www.wikidata.org/entity/Q56010680	http://www.wikidata.org/entity/Q600986	en	Escada SE	en	Iris Epple-Righi	2016-09-01T00:00:00Z
1448	http://www.wikidata.org/entity/Q56010680	http://www.wikidata.org/entity/Q600986	en	Escada SE	en	Iris Epple-Righi	2016-09-01T00:00:00Z
1449	http://www.wikidata.org/entity/Q56452421	http://www.wikidata.org/entity/Q933787	en	Škoda Transportation	en	Petr Brzezina	2018-01-01T00:00:00Z
1450	http://www.wikidata.org/entity/Q56452421	http://www.wikidata.org/entity/Q933787	en	Škoda Transportation	en	Petr Brzezina	2018-01-01T00:00:00Z
1451	http://www.wikidata.org/entity/Q50365978	http://www.wikidata.org/entity/Q3304413	en	Meggitt	en	Tony Wood	2018-01-01T00:00:00Z
1452	http://www.wikidata.org/entity/Q50365978	http://www.wikidata.org/entity/Q3304413	en	Meggitt	en	Tony Wood	2018-01-01T00:00:00Z
1453	http://www.wikidata.org/entity/Q67609947	http://www.wikidata.org/entity/Q54984681	en	RMS Mezzanine	en	Boris Procik	2010-01-01T00:00:00Z
1454	http://www.wikidata.org/entity/Q67609947	http://www.wikidata.org/entity/Q54984681	en	RMS Mezzanine	en	Boris Procik	2010-01-01T00:00:00Z
1455	http://www.wikidata.org/entity/Q78150352	http://www.wikidata.org/entity/Q78141352	en	Olympusat	en	Tom Mohler	1997-01-01T00:00:00Z
1456	http://www.wikidata.org/entity/Q56349725	http://www.wikidata.org/entity/Q53238	en	Hitachi	en	Toshiaki Higashihara	2016-04-01T00:00:00Z
1457	http://www.wikidata.org/entity/Q56349725	http://www.wikidata.org/entity/Q53238	en	Hitachi	en	Toshiaki Higashihara	2016-04-01T00:00:00Z
1458	http://www.wikidata.org/entity/Q49820832	http://www.wikidata.org/entity/Q3820509	en	Audiovisual Sport	en	Josep Maria Benet Ferran	1997-01-01T00:00:00Z
1459	http://www.wikidata.org/entity/Q50768064	http://www.wikidata.org/entity/Q4579562	en	Sporveien	en	Cato Hellesjø	2009-01-01T00:00:00Z
1460	http://www.wikidata.org/entity/Q56452730	http://www.wikidata.org/entity/Q56452688	en	Škoda Investment	en	Josef Brož	2011-01-01T00:00:00Z
1461	http://www.wikidata.org/entity/Q56452730	http://www.wikidata.org/entity/Q56452688	en	Škoda Investment	en	Josef Brož	2011-01-01T00:00:00Z
1462	http://www.wikidata.org/entity/Q67425000	http://www.wikidata.org/entity/Q59152221	en	Les Punxes Distribuidora, S.L.	en	Oriol Serrano	1968-01-01T00:00:00Z
1463	http://www.wikidata.org/entity/Q67425000	http://www.wikidata.org/entity/Q59152221	en	Les Punxes Distribuidora, S.L.	en	Oriol Serrano	1968-01-01T00:00:00Z
1464	http://www.wikidata.org/entity/Q67424585	http://www.wikidata.org/entity/Q59152221	en	Les Punxes Distribuidora, S.L.	en	Margrit LömkerSuhr	1972-01-01T00:00:00Z
1465	http://www.wikidata.org/entity/Q67424585	http://www.wikidata.org/entity/Q59152221	en	Les Punxes Distribuidora, S.L.	en	Margrit LömkerSuhr	1972-01-01T00:00:00Z
1466	http://www.wikidata.org/entity/Q66723481	http://www.wikidata.org/entity/Q66723419	en	Tenton	en	Miloslav Melicharek	2012-01-01T00:00:00Z
1467	http://www.wikidata.org/entity/Q78210278	http://www.wikidata.org/entity/Q73471319	en	BBN Holding	en	Gregor Bigalke	2010-01-13T00:00:00Z
1468	http://www.wikidata.org/entity/Q78210278	http://www.wikidata.org/entity/Q73471319	en	BBN Holding	en	Gregor Bigalke	2010-01-13T00:00:00Z
1469	http://www.wikidata.org/entity/Q78210297	http://www.wikidata.org/entity/Q73471319	en	BBN Holding	en	Maximilian Arzberger	2022-04-29T00:00:00Z
1470	http://www.wikidata.org/entity/Q78210297	http://www.wikidata.org/entity/Q73471319	en	BBN Holding	en	Maximilian Arzberger	2022-04-29T00:00:00Z
1471	http://www.wikidata.org/entity/Q78902098	http://www.wikidata.org/entity/Q78899588	en	Metallbau Windeck GmbH	en	Oliver Windeck	1994-08-09T00:00:00Z
1472	http://www.wikidata.org/entity/Q78902098	http://www.wikidata.org/entity/Q78899588	en	Metallbau Windeck GmbH	en	Oliver Windeck	1994-08-09T00:00:00Z
1473	http://www.wikidata.org/entity/Q79164281	http://www.wikidata.org/entity/Q78899588	en	Metallbau Windeck GmbH	en	Klaus Windeck	1961-01-01T00:00:00Z
1474	http://www.wikidata.org/entity/Q79164281	http://www.wikidata.org/entity/Q78899588	en	Metallbau Windeck GmbH	en	Klaus Windeck	1961-01-01T00:00:00Z
1475	http://www.wikidata.org/entity/Q66477676	http://www.wikidata.org/entity/Q190464	en	HSBC	en	Noel Quinn	2020-03-01T00:00:00Z
1476	http://www.wikidata.org/entity/Q66477676	http://www.wikidata.org/entity/Q190464	en	HSBC	en	Noel Quinn	2020-03-01T00:00:00Z
1477	http://www.wikidata.org/entity/Q66685944	http://www.wikidata.org/entity/Q12055286	en	Sokolovská uhelná	en	František Štěpánek	2002-01-01T00:00:00Z
1478	http://www.wikidata.org/entity/Q56454873	http://www.wikidata.org/entity/Q19383161	en	Nordea Liv	en	Randi Marjamaa	2016-01-01T00:00:00Z
1479	http://www.wikidata.org/entity/Q56454873	http://www.wikidata.org/entity/Q19383161	en	Nordea Liv	en	Randi Marjamaa	2016-01-01T00:00:00Z
1480	http://www.wikidata.org/entity/Q55956032	http://www.wikidata.org/entity/Q60742778	en	The Social Hub	en	Charlie MacGregor	2005-01-01T00:00:00Z
1481	http://www.wikidata.org/entity/Q56299206	http://www.wikidata.org/entity/Q283852	en	Turkcell	en	Kaan Terzioğlu	2015-04-01T00:00:00Z
1482	http://www.wikidata.org/entity/Q56299206	http://www.wikidata.org/entity/Q283852	en	Turkcell	en	Kaan Terzioğlu	2015-04-01T00:00:00Z
1483	http://www.wikidata.org/entity/Q50214680	http://www.wikidata.org/entity/Q50214585	en	Cementos Molins	en	Joan Molins Amat	2017-01-01T00:00:00Z
1484	http://www.wikidata.org/entity/Q55819738	http://www.wikidata.org/entity/Q248	en	Intel	en	Bob Swan	2018-06-21T00:00:00Z
1485	http://www.wikidata.org/entity/Q55819738	http://www.wikidata.org/entity/Q248	en	Intel	en	Bob Swan	2018-06-21T00:00:00Z
1486	http://www.wikidata.org/entity/Q56418936	http://www.wikidata.org/entity/Q1416258	en	Finanz Informatik	en	Franz-Theo Brockhoff	2015-07-01T00:00:00Z
1487	http://www.wikidata.org/entity/Q55880811	http://www.wikidata.org/entity/Q5019402	en	Fairphone	en	Bas van Abel	2011-06-01T00:00:00Z
1488	http://www.wikidata.org/entity/Q66771596	http://www.wikidata.org/entity/Q19601775	en	CZ LOKO	en	Josef Bárta	2001-01-01T00:00:00Z
1489	http://www.wikidata.org/entity/Q56230257	http://www.wikidata.org/entity/Q25424437	en	Mycall	en	Pål Rune Kaalen	2018-06-01T00:00:00Z
1490	http://www.wikidata.org/entity/Q50378276	http://www.wikidata.org/entity/Q50315164	en	Kulturprojekte Berlin	en	Moritz van Dülmen	2006-01-01T00:00:00Z
1491	http://www.wikidata.org/entity/Q56042316	http://www.wikidata.org/entity/Q56042240		Q56042240	en	Oliver Seitz	2012-04-18T00:00:00Z
1492	http://www.wikidata.org/entity/Q66663992	http://www.wikidata.org/entity/Q66662475	en	CNC Machines	en	Curt Doherty	2014-01-01T00:00:00Z
1493	http://www.wikidata.org/entity/Q79580509	http://www.wikidata.org/entity/Q79578658	en	Age Suit Germany GmbH	en	Andrea Meyer-Hentschel	2014-01-01T00:00:00Z
1494	http://www.wikidata.org/entity/Q50616687	http://www.wikidata.org/entity/Q155026	en	United Parcel Service	en	Jack Rogers	1984-05-01T00:00:00Z
1495	http://www.wikidata.org/entity/Q67932616	http://www.wikidata.org/entity/Q1479375	en	MTR Corporation Limited	en	Jacob Kam	2019-04-01T00:00:00Z
1496	http://www.wikidata.org/entity/Q66817713	http://www.wikidata.org/entity/Q39086685	en	Lime	en	Toby Sun	2019-01-01T00:00:00Z
1497	http://www.wikidata.org/entity/Q66584093	http://www.wikidata.org/entity/Q57047500	en	this:matters	en	Kevin Kyburz	2023-06-01T00:00:00Z
1498	http://www.wikidata.org/entity/Q66584093	http://www.wikidata.org/entity/Q57047500	en	this:matters	en	Kevin Kyburz	2023-06-01T00:00:00Z
1499	http://www.wikidata.org/entity/Q56253705	http://www.wikidata.org/entity/Q11278357	en	Seven-Eleven Japan	en	Kazuki Furuya	2016-01-01T00:00:00Z
1500	http://www.wikidata.org/entity/Q55819449	http://www.wikidata.org/entity/Q1653258	en	ICICI Bank	en	Sandeep Bakhshi	2018-10-15T00:00:00Z
1501	http://www.wikidata.org/entity/Q55819449	http://www.wikidata.org/entity/Q1653258	en	ICICI Bank	en	Sandeep Bakhshi	2018-10-15T00:00:00Z
1502	http://www.wikidata.org/entity/Q50616443	http://www.wikidata.org/entity/Q477875	en	ams OSRAM AG	en	Aldo Kamper	2023-01-01T00:00:00Z
1503	http://www.wikidata.org/entity/Q82568880	http://www.wikidata.org/entity/Q746365	en	Taylor Wimpey	en	Jennie Daly	2007-07-01T00:00:00Z
1504	http://www.wikidata.org/entity/Q82568880	http://www.wikidata.org/entity/Q746365	en	Taylor Wimpey	en	Jennie Daly	2007-07-01T00:00:00Z
1505	http://www.wikidata.org/entity/Q84077596	http://www.wikidata.org/entity/Q5010371	en	CESNET	en	Jan Gruntorád	1996-01-01T00:00:00Z
1506	http://www.wikidata.org/entity/Q71856160	http://www.wikidata.org/entity/Q5324680	en	EXFO	en	Philippe Morin	2017-04-01T00:00:00Z
1507	http://www.wikidata.org/entity/Q85500214	http://www.wikidata.org/entity/Q85501634	en	Tiskárna Libertas	en	František Talián	2013-01-01T00:00:00Z
1508	http://www.wikidata.org/entity/Q84053114	http://www.wikidata.org/entity/Q37156	en	IBM	en	Arvind Krishna	2020-04-01T00:00:00Z
1509	http://www.wikidata.org/entity/Q84053114	http://www.wikidata.org/entity/Q37156	en	IBM	en	Arvind Krishna	2020-04-01T00:00:00Z
1510	http://www.wikidata.org/entity/Q83780224	http://www.wikidata.org/entity/Q642189	en	Medtronic plc	en	Omar Ishrak	2011-06-01T00:00:00Z
1511	http://www.wikidata.org/entity/Q83780224	http://www.wikidata.org/entity/Q642189	en	Medtronic plc	en	Omar Ishrak	2011-06-01T00:00:00Z
1512	http://www.wikidata.org/entity/Q83365645	http://www.wikidata.org/entity/Q1550888	en	Grupo ACS	en	Juan Santamaría	2022-01-01T00:00:00Z
1513	http://www.wikidata.org/entity/Q72044098	http://www.wikidata.org/entity/Q72042114	en	Alpine Security	en	Christian Espinosa	2014-11-18T00:00:00Z
1514	http://www.wikidata.org/entity/Q72044098	http://www.wikidata.org/entity/Q72042114	en	Alpine Security	en	Christian Espinosa	2014-11-18T00:00:00Z
1515	http://www.wikidata.org/entity/Q84557658	http://www.wikidata.org/entity/Q372657	en	Credit Suisse	en	Thomas Gottstein	2020-02-01T00:00:00Z
1516	http://www.wikidata.org/entity/Q57585440	http://www.wikidata.org/entity/Q689791	en	ISS A/S	en	Jacob Aarup-Andersen	2020-09-01T00:00:00Z
1517	http://www.wikidata.org/entity/Q57585440	http://www.wikidata.org/entity/Q689791	en	ISS A/S	en	Jacob Aarup-Andersen	2020-09-01T00:00:00Z
1518	http://www.wikidata.org/entity/Q72687244	http://www.wikidata.org/entity/Q12052386	en	Laboral Kutxa	en	Xabier Eguibar	2018-01-01T00:00:00Z
1519	http://www.wikidata.org/entity/Q73308799	http://www.wikidata.org/entity/Q54982258	en	Lucros SICAV	en	Jaroslava Valová	2018-01-01T00:00:00Z
1520	http://www.wikidata.org/entity/Q73308799	http://www.wikidata.org/entity/Q54982258	en	Lucros SICAV	en	Jaroslava Valová	2018-01-01T00:00:00Z
1521	http://www.wikidata.org/entity/Q58321685	http://www.wikidata.org/entity/Q64952007	en	Lee Company	en	Bill Lee	1992-01-01T00:00:00Z
1522	http://www.wikidata.org/entity/Q59013678	http://www.wikidata.org/entity/Q1760838	en	Evry	en	Per Hove	2018-01-01T00:00:00Z
1523	http://www.wikidata.org/entity/Q83373063	http://www.wikidata.org/entity/Q4426788	en	Sozvezdie	en	Aleksey Bocharov	2018-03-01T00:00:00Z
1524	http://www.wikidata.org/entity/Q83373063	http://www.wikidata.org/entity/Q4426788	en	Sozvezdie	en	Aleksey Bocharov	2018-03-01T00:00:00Z
1525	http://www.wikidata.org/entity/Q83373063	http://www.wikidata.org/entity/Q4426788	en	Sozvezdie	en	Aleksey Bocharov	2017-08-01T00:00:00Z
1526	http://www.wikidata.org/entity/Q83373063	http://www.wikidata.org/entity/Q4426788	en	Sozvezdie	en	Aleksey Bocharov	2017-08-01T00:00:00Z
1527	http://www.wikidata.org/entity/Q83373455	http://www.wikidata.org/entity/Q4426788	en	Sozvezdie		Q83373455	2020-11-18T00:00:00Z
1528	http://www.wikidata.org/entity/Q83373455	http://www.wikidata.org/entity/Q4426788	en	Sozvezdie		Q83373455	2020-11-18T00:00:00Z
1529	http://www.wikidata.org/entity/Q83372986	http://www.wikidata.org/entity/Q4426788	en	Sozvezdie		Q83372986	2009-01-01T00:00:00Z
1530	http://www.wikidata.org/entity/Q83372986	http://www.wikidata.org/entity/Q4426788	en	Sozvezdie		Q83372986	2009-01-01T00:00:00Z
1531	http://www.wikidata.org/entity/Q83373455	http://www.wikidata.org/entity/Q4426788	en	Sozvezdie		Q83373455	2020-01-18T00:00:00Z
1532	http://www.wikidata.org/entity/Q83373455	http://www.wikidata.org/entity/Q4426788	en	Sozvezdie		Q83373455	2020-01-18T00:00:00Z
1533	http://www.wikidata.org/entity/Q73774155	http://www.wikidata.org/entity/Q4898566	en	Better World Books	en	Dustin Holland	2019-01-01T00:00:00Z
1534	http://www.wikidata.org/entity/Q85500214	http://www.wikidata.org/entity/Q12028861	en	Kartografie Praha	en	František Talián	2002-01-01T00:00:00Z
1535	http://www.wikidata.org/entity/Q85500214	http://www.wikidata.org/entity/Q12028861	en	Kartografie Praha	en	František Talián	2002-01-01T00:00:00Z
1536	http://www.wikidata.org/entity/Q72941536	http://www.wikidata.org/entity/Q67805132	en	Cukrovar Vrbátky	en	Zdeněk Kovařík	1999-01-01T00:00:00Z
1537	http://www.wikidata.org/entity/Q72941536	http://www.wikidata.org/entity/Q67805132	en	Cukrovar Vrbátky	en	Zdeněk Kovařík	1999-01-01T00:00:00Z
1538	http://www.wikidata.org/entity/Q73426541	http://www.wikidata.org/entity/Q38076	en	McDonald’s	en	Chris Kempczinski	2019-11-01T00:00:00Z
1539	http://www.wikidata.org/entity/Q84031395	http://www.wikidata.org/entity/Q12054475	en	Sklárny Bohemia	en	Radovan Květ	1999-01-01T00:00:00Z
1540	http://www.wikidata.org/entity/Q84031395	http://www.wikidata.org/entity/Q12054475	en	Sklárny Bohemia	en	Radovan Květ	1999-01-01T00:00:00Z
1541	http://www.wikidata.org/entity/Q85500214	http://www.wikidata.org/entity/Q67807513	en	Libertas	en	František Talián	2006-01-01T00:00:00Z
