	subsidiaryname.value	company.value	companyLabel.xml:lang	companyLabel.value	subsidiarynameLabel.xml:lang	subsidiarynameLabel.value	starttime.value
600	http://www.wikidata.org/entity/Q4883269	http://www.wikidata.org/entity/Q2843047	en	AT&T Corporation	en	Bell System	1899-01-01T00:00:00Z
601	http://www.wikidata.org/entity/Q4883269	http://www.wikidata.org/entity/Q2843047	en	AT&T Corporation	en	Bell System	1899-01-01T00:00:00Z
602	http://www.wikidata.org/entity/Q5324795	http://www.wikidata.org/entity/Q7545224	en	Smith Micro Software	en	E Frontier	2007-01-01T00:00:00Z
603	http://www.wikidata.org/entity/Q5324039	http://www.wikidata.org/entity/Q739503	en	Erg	en	Erg Renew	2008-01-01T00:00:00Z
604	http://www.wikidata.org/entity/Q5324039	http://www.wikidata.org/entity/Q739503	en	Erg	en	Erg Renew	2008-01-01T00:00:00Z
605	http://www.wikidata.org/entity/Q5430190	http://www.wikidata.org/entity/Q1393218	en	Fairfax Media	en	Stuff Limited	2003-06-30T00:00:00Z
606	http://www.wikidata.org/entity/Q6096767	http://www.wikidata.org/entity/Q54829	en	RTVE	en	Radiocadena Española	1979-01-01T00:00:00Z
607	http://www.wikidata.org/entity/Q5887386	http://www.wikidata.org/entity/Q1076724	en	WildStorm	en	Homage Comics	1996-01-01T00:00:00Z
608	http://www.wikidata.org/entity/Q6757792	http://www.wikidata.org/entity/Q58044561	en	The Marconi Wireless Telegraph & Signal Company	en	Marconi Research Centre	1939-01-01T00:00:00Z
609	http://www.wikidata.org/entity/Q6757792	http://www.wikidata.org/entity/Q58044561	en	The Marconi Wireless Telegraph & Signal Company	en	Marconi Research Centre	1939-01-01T00:00:00Z
610	http://www.wikidata.org/entity/Q5872822	http://www.wikidata.org/entity/Q884680	en	Philipp Holzmann	en	Compañia General de Obras Públicas	1913-05-14T00:00:00Z
611	http://www.wikidata.org/entity/Q5834895	http://www.wikidata.org/entity/Q1424136	en	Reemtsma	en	Haus Neuerburg	1935-01-01T00:00:00Z
612	http://www.wikidata.org/entity/Q5928422	http://www.wikidata.org/entity/Q2913554	en	Frasers Group	en	House of Fraser	2018-08-01T00:00:00Z
613	http://www.wikidata.org/entity/Q5456504	http://www.wikidata.org/entity/Q4891601	en	Eviny	en	Fjordkraft	2001-01-01T00:00:00Z
614	http://www.wikidata.org/entity/Q5467279	http://www.wikidata.org/entity/Q156238	en	ExxonMobil	en	Forbes Travel Guide	2001-01-01T00:00:00Z
615	http://www.wikidata.org/entity/Q5467279	http://www.wikidata.org/entity/Q156238	en	ExxonMobil	en	Forbes Travel Guide	2001-01-01T00:00:00Z
616	http://www.wikidata.org/entity/Q5928682	http://www.wikidata.org/entity/Q379801	en	Advent International	en	Hudson	2008-01-01T00:00:00Z
617	http://www.wikidata.org/entity/Q6984522	http://www.wikidata.org/entity/Q449852	en	Vorwerk	en	Neato Robotics	2017-09-01T00:00:00Z
618	http://www.wikidata.org/entity/Q7010776	http://www.wikidata.org/entity/Q1344587	en	Entergy	en	Entergy New Orleans	1996-04-01T00:00:00Z
619	http://www.wikidata.org/entity/Q5455414	http://www.wikidata.org/entity/Q95	en	Google	en	Fitbit	2021-01-14T00:00:00Z
620	http://www.wikidata.org/entity/Q5468123	http://www.wikidata.org/entity/Q1509282	en	Georgia-Pacific	en	Fordyce and Princeton Railroad	1963-01-01T00:00:00Z
621	http://www.wikidata.org/entity/Q5468123	http://www.wikidata.org/entity/Q1509282	en	Georgia-Pacific	en	Fordyce and Princeton Railroad	1963-01-01T00:00:00Z
622	http://www.wikidata.org/entity/Q5418533	http://www.wikidata.org/entity/Q1329777	en	Wilson Sporting Goods	en	EvoShield	2016-01-01T00:00:00Z
623	http://www.wikidata.org/entity/Q6052726	http://www.wikidata.org/entity/Q15712258	en	FlixBus	en	Kâmil Koç Otobüsleri A.Ş.	2019-01-01T00:00:00Z
624	http://www.wikidata.org/entity/Q6716456	http://www.wikidata.org/entity/Q1760641	en	Parametric Technology Corporation	en	MKS Inc.	2011-01-01T00:00:00Z
625	http://www.wikidata.org/entity/Q6716456	http://www.wikidata.org/entity/Q1760641	en	Parametric Technology Corporation	en	MKS Inc.	2011-01-01T00:00:00Z
626	http://www.wikidata.org/entity/Q5157897	http://www.wikidata.org/entity/Q1123366	en	Con-way	en	Contract Freighters, Inc.	2007-01-01T00:00:00Z
627	http://www.wikidata.org/entity/Q6466040	http://www.wikidata.org/entity/Q592110	en	Minsk Tractor Works	en	Bobruisk tractor parts and units plant	2014-08-01T00:00:00Z
628	http://www.wikidata.org/entity/Q6466040	http://www.wikidata.org/entity/Q592110	en	Minsk Tractor Works	en	Bobruisk tractor parts and units plant	2014-08-01T00:00:00Z
629	http://www.wikidata.org/entity/Q5157897	http://www.wikidata.org/entity/Q8042415	en	XPO, Inc.	en	Contract Freighters, Inc.	2015-01-01T00:00:00Z
630	http://www.wikidata.org/entity/Q5157897	http://www.wikidata.org/entity/Q8042415	en	XPO, Inc.	en	Contract Freighters, Inc.	2015-01-01T00:00:00Z
631	http://www.wikidata.org/entity/Q5445249	http://www.wikidata.org/entity/Q269792	en	Ferrero SpA	en	Ferrara Candy Company	2017-12-01T00:00:00Z
632	http://www.wikidata.org/entity/Q5439886	http://www.wikidata.org/entity/Q7339697	en	Caliber System	en	FedEx Ground	1985-01-01T00:00:00Z
633	http://www.wikidata.org/entity/Q6130909	http://www.wikidata.org/entity/Q115167389	en	Squirrel Media	en	Sociedad Gestora de Televisión Net TV	2021-01-01T00:00:00Z
634	http://www.wikidata.org/entity/Q5447158	http://www.wikidata.org/entity/Q552581	en	SAP	en	Fieldglass	2014-03-01T00:00:00Z
635	http://www.wikidata.org/entity/Q5447158	http://www.wikidata.org/entity/Q552581	en	SAP	en	Fieldglass	2014-03-01T00:00:00Z
636	http://www.wikidata.org/entity/Q5912596	http://www.wikidata.org/entity/Q974846	en	IAC	en	Hotwire.com	2003-09-01T00:00:00Z
637	http://www.wikidata.org/entity/Q5912596	http://www.wikidata.org/entity/Q974846	en	IAC	en	Hotwire.com	2003-09-01T00:00:00Z
638	http://www.wikidata.org/entity/Q5895075	http://www.wikidata.org/entity/Q1024869	en	Cable & Wireless plc	en	HKT	1987-01-01T00:00:00Z
639	http://www.wikidata.org/entity/Q5451274	http://www.wikidata.org/entity/Q17089337	en	Symphony Technology Group	en	FireEye	2021-10-08T00:00:00Z
640	http://www.wikidata.org/entity/Q5912250	http://www.wikidata.org/entity/Q18674747	en	Booking Holdings	en	HotelsCombined	2018-07-01T00:00:00Z
641	http://www.wikidata.org/entity/Q5912250	http://www.wikidata.org/entity/Q18674747	en	Booking Holdings	en	HotelsCombined	2018-07-01T00:00:00Z
642	http://www.wikidata.org/entity/Q6315697	http://www.wikidata.org/entity/Q1359435	en	Just Eat Takeaway	en	Just Eat	2020-01-01T00:00:00Z
643	http://www.wikidata.org/entity/Q6315697	http://www.wikidata.org/entity/Q1359435	en	Just Eat Takeaway	en	Just Eat	2020-01-01T00:00:00Z
644	http://www.wikidata.org/entity/Q6269733	http://www.wikidata.org/entity/Q5305792	en	Drammens Is	en	Joker Is	1991-01-01T00:00:00Z
645	http://www.wikidata.org/entity/Q5968044	http://www.wikidata.org/entity/Q62269698	en	Federated Department Stores	en	I. Magnin	1964-01-01T00:00:00Z
646	http://www.wikidata.org/entity/Q7014759	http://www.wikidata.org/entity/Q4883277	en	Bell Telephone Company	en	New York Telephone Company	1896-01-01T00:00:00Z
647	http://www.wikidata.org/entity/Q6395629	http://www.wikidata.org/entity/Q3116111	en	Keurig Dr Pepper	en	Keurig	2006-01-01T00:00:00Z
648	http://www.wikidata.org/entity/Q6395629	http://www.wikidata.org/entity/Q3116111	en	Keurig Dr Pepper	en	Keurig	2006-01-01T00:00:00Z
649	http://www.wikidata.org/entity/Q6417025	http://www.wikidata.org/entity/Q571837	en	Antenna Group	en	Kiss TV	2014-01-01T00:00:00Z
650	http://www.wikidata.org/entity/Q5983823	http://www.wikidata.org/entity/Q1437502	en	Iberdrola	en	Avangrid	2008-01-01T00:00:00Z
651	http://www.wikidata.org/entity/Q5983823	http://www.wikidata.org/entity/Q1437502	en	Iberdrola	en	Avangrid	2008-01-01T00:00:00Z
652	http://www.wikidata.org/entity/Q6002082	http://www.wikidata.org/entity/Q95	en	Google	en	ImageAmerica	2007-07-01T00:00:00Z
653	http://www.wikidata.org/entity/Q6398293	http://www.wikidata.org/entity/Q95	en	Google	en	Keyhole, Inc	2004-01-01T00:00:00Z
654	http://www.wikidata.org/entity/Q6410208	http://www.wikidata.org/entity/Q30321616	en	Altaba	en	Kimo	2001-02-01T00:00:00Z
655	http://www.wikidata.org/entity/Q5999344	http://www.wikidata.org/entity/Q35476	en	AT&T	en	Illinois Bell	1899-01-01T00:00:00Z
656	http://www.wikidata.org/entity/Q5999344	http://www.wikidata.org/entity/Q35476	en	AT&T	en	Illinois Bell	1899-01-01T00:00:00Z
657	http://www.wikidata.org/entity/Q7537710	http://www.wikidata.org/entity/Q215639	en	Opera Software	en	Skyfire	2013-02-15T00:00:00Z
658	http://www.wikidata.org/entity/Q7531033	http://www.wikidata.org/entity/Q614283	en	Grupo Globo	en	Sistema Globo de Rádio	1944-01-01T00:00:00Z
659	http://www.wikidata.org/entity/Q7642733	http://www.wikidata.org/entity/Q4745184	en	American Stores	en	Super Saver Foods	1994-01-01T00:00:00Z
660	http://www.wikidata.org/entity/Q7640676	http://www.wikidata.org/entity/Q334800	en	PepsiCo	en	Sunny Delight Beverages	2005-05-01T00:00:00Z
661	http://www.wikidata.org/entity/Q7514940	http://www.wikidata.org/entity/Q1339044	en	Aldus	en	Silicon Beach Software	1990-01-01T00:00:00Z
662	http://www.wikidata.org/entity/Q7654233	http://www.wikidata.org/entity/Q372445	en	Nobina	en	Swebus Express	2000-01-01T00:00:00Z
663	http://www.wikidata.org/entity/Q7654233	http://www.wikidata.org/entity/Q372445	en	Nobina	en	Swebus Express	2000-01-01T00:00:00Z
664	http://www.wikidata.org/entity/Q7642733	http://www.wikidata.org/entity/Q2831861	en	Albertsons	en	Super Saver Foods	1999-01-01T00:00:00Z
665	http://www.wikidata.org/entity/Q7642733	http://www.wikidata.org/entity/Q2831861	en	Albertsons	en	Super Saver Foods	1999-01-01T00:00:00Z
666	http://www.wikidata.org/entity/Q7107054	http://www.wikidata.org/entity/Q4579562	en	Sporveien	en	Sporveien Vognmateriell	2019-01-01T00:00:00Z
667	http://www.wikidata.org/entity/Q7545348	http://www.wikidata.org/entity/Q16988748	en	CoStar Group	en	STR, Inc.	2019-10-22T00:00:00Z
668	http://www.wikidata.org/entity/Q7531570	http://www.wikidata.org/entity/Q7834353	en	Transit Systems	en	Transit Systems Victoria	2019-04-01T00:00:00Z
669	http://www.wikidata.org/entity/Q7653490	http://www.wikidata.org/entity/Q2544479	en	Watco Companies	en	Swan Ranch Railroad	2011-01-01T00:00:00Z
670	http://www.wikidata.org/entity/Q7639482	http://www.wikidata.org/entity/Q5430190	en	Stuff Limited	en	Sunday News	2003-06-30T00:00:00Z
671	http://www.wikidata.org/entity/Q7642733	http://www.wikidata.org/entity/Q341975	en	Acme Markets	en	Super Saver Foods	1970-01-01T00:00:00Z
672	http://www.wikidata.org/entity/Q7642733	http://www.wikidata.org/entity/Q341975	en	Acme Markets	en	Super Saver Foods	1970-01-01T00:00:00Z
673	http://www.wikidata.org/entity/Q7102463	http://www.wikidata.org/entity/Q552969	en	Corsair Gaming	en	Origin PC	2019-01-01T00:00:00Z
674	http://www.wikidata.org/entity/Q7102463	http://www.wikidata.org/entity/Q552969	en	Corsair Gaming	en	Origin PC	2019-01-01T00:00:00Z
675	http://www.wikidata.org/entity/Q7641808	http://www.wikidata.org/entity/Q11885973	en	Otava Group	en	Suomalainen Kirjakauppa	2011-01-01T00:00:00Z
676	http://www.wikidata.org/entity/Q7641808	http://www.wikidata.org/entity/Q11885973	en	Otava Group	en	Suomalainen Kirjakauppa	2011-01-01T00:00:00Z
677	http://www.wikidata.org/entity/Q6955512	http://www.wikidata.org/entity/Q853958	en	NTT DoCoMo	en	NTT Communications	2022-01-01T00:00:00Z
678	http://www.wikidata.org/entity/Q6955512	http://www.wikidata.org/entity/Q853958	en	NTT DoCoMo	en	NTT Communications	2022-01-01T00:00:00Z
679	http://www.wikidata.org/entity/Q7093019	http://www.wikidata.org/entity/Q4854129	en	BDO	en	BDO Network Bank	2015-07-01T00:00:00Z
680	http://www.wikidata.org/entity/Q7064000	http://www.wikidata.org/entity/Q17214911	en	Nova Corporation	en	Nova	1990-08-10T00:00:00Z
681	http://www.wikidata.org/entity/Q6421607	http://www.wikidata.org/entity/Q11991221	en	Nettbuss Midt-Norge	en	Klæburuten	2010-06-01T00:00:00Z
682	http://www.wikidata.org/entity/Q7045671	http://www.wikidata.org/entity/Q372445	en	Nobina	en	Nobina Norge	2001-02-01T00:00:00Z
683	http://www.wikidata.org/entity/Q7045671	http://www.wikidata.org/entity/Q372445	en	Nobina	en	Nobina Norge	2001-02-01T00:00:00Z
684	http://www.wikidata.org/entity/Q6354493	http://www.wikidata.org/entity/Q95	en	Google	en	Kaltix Corp.	2003-09-01T00:00:00Z
685	http://www.wikidata.org/entity/Q7621739	http://www.wikidata.org/entity/Q173395	en	Cisco	en	StrataCom	1996-01-01T00:00:00Z
686	http://www.wikidata.org/entity/Q7621739	http://www.wikidata.org/entity/Q173395	en	Cisco	en	StrataCom	1996-01-01T00:00:00Z
687	http://www.wikidata.org/entity/Q7865623	http://www.wikidata.org/entity/Q5570348	en	Global Graphics	en	URW Type Foundry	2016-01-01T00:00:00Z
688	http://www.wikidata.org/entity/Q7380542	http://www.wikidata.org/entity/Q1393218	en	Fairfax Media	en	Rural Press	2007-05-01T00:00:00Z
689	http://www.wikidata.org/entity/Q7617283	http://www.wikidata.org/entity/Q2544479	en	Watco Companies	en	Stillwater Central Railroad	1998-01-01T00:00:00Z
690	http://www.wikidata.org/entity/Q7866412	http://www.wikidata.org/entity/Q8046013	en	Yellow Corporation	en	USF Reddaway	2005-01-01T00:00:00Z
691	http://www.wikidata.org/entity/Q7621751	http://www.wikidata.org/entity/Q393762	en	Agilent Technologies	en	Stratagene California	2007-04-06T00:00:00Z
692	http://www.wikidata.org/entity/Q7621751	http://www.wikidata.org/entity/Q393762	en	Agilent Technologies	en	Stratagene California	2007-04-06T00:00:00Z
693	http://www.wikidata.org/entity/Q7885982	http://www.wikidata.org/entity/Q7835371	en	Transtar, Inc.	en	Union Railroad	1988-01-01T00:00:00Z
694	http://www.wikidata.org/entity/Q7135323	http://www.wikidata.org/entity/Q950380	en	CBS Corporation	en	Paramount Domestic Television	2006-01-01T00:00:00Z
695	http://www.wikidata.org/entity/Q7135323	http://www.wikidata.org/entity/Q950380	en	CBS Corporation	en	Paramount Domestic Television	2006-01-01T00:00:00Z
696	http://www.wikidata.org/entity/Q7696329	http://www.wikidata.org/entity/Q4581905	en	Telemark Bilruter	en	Telemark Kollektivtrafikk	2004-03-15T00:00:00Z
697	http://www.wikidata.org/entity/Q7589506	http://www.wikidata.org/entity/Q46974	en	Canadian Pacific Railway	en	St. Lawrence and Hudson Railway	1996-01-01T00:00:00Z
698	http://www.wikidata.org/entity/Q7184957	http://www.wikidata.org/entity/Q1152465	en	AIA Group	en	AIA Philippines	2009-01-01T00:00:00Z
699	http://www.wikidata.org/entity/Q7184957	http://www.wikidata.org/entity/Q1152465	en	AIA Group	en	AIA Philippines	2009-01-01T00:00:00Z
700	http://www.wikidata.org/entity/Q7350044	http://www.wikidata.org/entity/Q2011495	en	Vulcan Foundry	en	Robert Stephenson and Hawthorns	1944-01-01T00:00:00Z
701	http://www.wikidata.org/entity/Q7166207	http://www.wikidata.org/entity/Q1383669	en	Exelon	en	Potomac Electric Power Company	2016-03-23T00:00:00Z
702	http://www.wikidata.org/entity/Q7166207	http://www.wikidata.org/entity/Q1383669	en	Exelon	en	Potomac Electric Power Company	2016-03-23T00:00:00Z
703	http://www.wikidata.org/entity/Q7572201	http://www.wikidata.org/entity/Q30255965	en	AAC Clyde Space	en	AAC SpaceQuest	2020-01-01T00:00:00Z
704	http://www.wikidata.org/entity/Q7570287	http://www.wikidata.org/entity/Q1473764	en	Southern Pacific Transportation Company	en	Southern Pacific Railroad of Mexico	1911-01-01T00:00:00Z
705	http://www.wikidata.org/entity/Q7258941	http://www.wikidata.org/entity/Q76039	en	Hudson's Bay Company	en	Puget Sound Agricultural Company	1840-01-01T00:00:00Z
706	http://www.wikidata.org/entity/Q7258941	http://www.wikidata.org/entity/Q76039	en	Hudson's Bay Company	en	Puget Sound Agricultural Company	1840-01-01T00:00:00Z
707	http://www.wikidata.org/entity/Q7765514	http://www.wikidata.org/entity/Q1122074	en	CompuServe	en	The Source	1978-01-01T00:00:00Z
708	http://www.wikidata.org/entity/Q7765514	http://www.wikidata.org/entity/Q1122074	en	CompuServe	en	The Source	1978-01-01T00:00:00Z
709	http://www.wikidata.org/entity/Q7969801	http://www.wikidata.org/entity/Q206921	en	Pfizer	en	Warner–Lambert	2000-01-01T00:00:00Z
710	http://www.wikidata.org/entity/Q7553789	http://www.wikidata.org/entity/Q4903531	en	Bic Camera	en	Sofmap	2010-01-01T00:00:00Z
711	http://www.wikidata.org/entity/Q7553789	http://www.wikidata.org/entity/Q4903531	en	Bic Camera	en	Sofmap	2010-01-01T00:00:00Z
712	http://www.wikidata.org/entity/Q7555824	http://www.wikidata.org/entity/Q478214	en	Tesla, Inc.	en	SolarCity	2016-11-21T00:00:00Z
713	http://www.wikidata.org/entity/Q7555824	http://www.wikidata.org/entity/Q478214	en	Tesla, Inc.	en	SolarCity	2016-11-21T00:00:00Z
714	http://www.wikidata.org/entity/Q6963666	http://www.wikidata.org/entity/Q3138458	en	Shagang Group	en	Nanjing Iron and Steel Company Limited	2022-10-01T00:00:00Z
715	http://www.wikidata.org/entity/Q7565129	http://www.wikidata.org/entity/Q107074885	en	Warner Bros. Discovery	en	Motor Trend Group	2007-01-01T00:00:00Z
716	http://www.wikidata.org/entity/Q7565129	http://www.wikidata.org/entity/Q107074885	en	Warner Bros. Discovery	en	Motor Trend Group	2007-01-01T00:00:00Z
717	http://www.wikidata.org/entity/Q7310177	http://www.wikidata.org/entity/Q109062339	en	Roadway Express	en	YRC Reimer	1997-01-01T00:00:00Z
718	http://www.wikidata.org/entity/Q7672337	http://www.wikidata.org/entity/Q5430190	en	Stuff Limited	en	TV Guide	2003-06-30T00:00:00Z
719	http://www.wikidata.org/entity/Q7118521	http://www.wikidata.org/entity/Q1482052	en	PCCW Limited	en	PCCW-HKT Telephone Limited	2000-01-01T00:00:00Z
720	http://www.wikidata.org/entity/Q7118521	http://www.wikidata.org/entity/Q1482052	en	PCCW Limited	en	PCCW-HKT Telephone Limited	2000-01-01T00:00:00Z
721	http://www.wikidata.org/entity/Q7310177	http://www.wikidata.org/entity/Q8046013	en	Yellow Corporation	en	YRC Reimer	2003-12-01T00:00:00Z
722	http://www.wikidata.org/entity/Q7118900	http://www.wikidata.org/entity/Q1383669	en	Exelon	en	PECO Energy Company	2000-01-01T00:00:00Z
723	http://www.wikidata.org/entity/Q7118900	http://www.wikidata.org/entity/Q1383669	en	Exelon	en	PECO Energy Company	2000-01-01T00:00:00Z
724	http://www.wikidata.org/entity/Q7741290	http://www.wikidata.org/entity/Q6109309	en	J & J Snack Foods	en	The Icee Company	1988-01-01T00:00:00Z
725	http://www.wikidata.org/entity/Q7399844	http://www.wikidata.org/entity/Q8046013	en	Yellow Corporation	en	Saia	1993-01-01T00:00:00Z
726	http://www.wikidata.org/entity/Q7390221	http://www.wikidata.org/entity/Q4741072	en	Ambassador Theatre Group	en	BroadwaySF	2021-03-01T00:00:00Z
727	http://www.wikidata.org/entity/Q7390221	http://www.wikidata.org/entity/Q4741072	en	Ambassador Theatre Group	en	BroadwaySF	2021-03-01T00:00:00Z
728	http://www.wikidata.org/entity/Q7601805	http://www.wikidata.org/entity/Q173395	en	Cisco	en	Starent Networks	2009-01-01T00:00:00Z
729	http://www.wikidata.org/entity/Q7601805	http://www.wikidata.org/entity/Q173395	en	Cisco	en	Starent Networks	2009-01-01T00:00:00Z
730	http://www.wikidata.org/entity/Q3564797	http://www.wikidata.org/entity/Q892825	en	Bonnier Group	en	WSOY	2011-01-01T00:00:00Z
731	http://www.wikidata.org/entity/Q3564797	http://www.wikidata.org/entity/Q892825	en	Bonnier Group	en	WSOY	2011-01-01T00:00:00Z
732	http://www.wikidata.org/entity/Q4122977	http://www.wikidata.org/entity/Q2562433	en	Volgograd Tractor Factory		Q4122977	1934-01-01T00:00:00Z
733	http://www.wikidata.org/entity/Q7368777	http://www.wikidata.org/entity/Q58561816	en	Rosewood Hotel Group	en	Rosewood Hotels & Resorts	2011-01-01T00:00:00Z
734	http://www.wikidata.org/entity/Q7368777	http://www.wikidata.org/entity/Q58561816	en	Rosewood Hotel Group	en	Rosewood Hotels & Resorts	2011-01-01T00:00:00Z
735	http://www.wikidata.org/entity/Q3011161	http://www.wikidata.org/entity/Q107074885	en	Warner Bros. Discovery	en	DC Entertainment	2009-09-12T00:00:00Z
736	http://www.wikidata.org/entity/Q3011161	http://www.wikidata.org/entity/Q107074885	en	Warner Bros. Discovery	en	DC Entertainment	2009-09-12T00:00:00Z
