	acronymId.type	acronymId.value	starttime.datatype	starttime.type	starttime.value	company.type	company.value	companyLabel.xml:lang	companyLabel.type	companyLabel.value	acronym.xml:lang	acronym.type	acronym.value	endtime.datatype	endtime.type	endtime.value
135	uri	http://www.wikidata.org/entity/statement/Q1560819-6c53f2c9-43e9-1d4a-e464-0d5418781f9a				uri	http://www.wikidata.org/entity/Q1560819	en	literal	International Launch Services	en	literal	ILS			
136	uri	http://www.wikidata.org/entity/statement/Q1572866-e0c8afa3-4a1d-fbfc-8bf4-a7d8a55e8204				uri	http://www.wikidata.org/entity/Q1572866	en	literal	Müllverwertung Borsigstraße GmbH	de	literal	MVB			
137	uri	http://www.wikidata.org/entity/statement/Q1654610-ea691b60-4a54-0274-83e8-980c9b590750				uri	http://www.wikidata.org/entity/Q1654610	en	literal	ISGUS	de	literal	ISGUS			
138	uri	http://www.wikidata.org/entity/statement/Q1654610-ea691b60-4a54-0274-83e8-980c9b590750				uri	http://www.wikidata.org/entity/Q1654610	en	literal	ISGUS	de	literal	ISGUS			
139	uri	http://www.wikidata.org/entity/statement/Q1662517-279498ab-4307-789c-27a1-1539baf86452				uri	http://www.wikidata.org/entity/Q1662517	en	literal	Informations-Verarbeitungs-Zentrum	de	literal	IVZ			
140	uri	http://www.wikidata.org/entity/statement/Q1685617-a8f90619-4d3a-bf64-059b-b6392f9279dd				uri	http://www.wikidata.org/entity/Q1685617	en	literal	Verband der Anbieter von Telekommunikations- und Mehrwertdiensten	de	literal	VATM			
141	uri	http://www.wikidata.org/entity/statement/Q1760641-6b7b5116-4c5a-b14a-ce90-80594c24e662				uri	http://www.wikidata.org/entity/Q1760641	en	literal	Parametric Technology Corporation	en	literal	PTC			
142	uri	http://www.wikidata.org/entity/statement/Q1760641-6b7b5116-4c5a-b14a-ce90-80594c24e662				uri	http://www.wikidata.org/entity/Q1760641	en	literal	Parametric Technology Corporation	en	literal	PTC			
143	uri	http://www.wikidata.org/entity/statement/Q1958694-f95145fb-43df-6843-61a4-aa0338c0d34d				uri	http://www.wikidata.org/entity/Q1958694	en	literal	Mülheimer VerkehrsGesellschaft	de	literal	MVG			
144	uri	http://www.wikidata.org/entity/statement/Q1991373-1a005dcb-4f9f-2457-0163-641fe0ea33e9				uri	http://www.wikidata.org/entity/Q1991373	en	literal	Belagroprombank	en	literal	Belagroprombank JSC			
145	uri	http://www.wikidata.org/entity/statement/Q1991373-b3bf4720-4071-2e80-f17e-d41c23f1b3d8				uri	http://www.wikidata.org/entity/Q1991373	en	literal	Belagroprombank	be	literal	ААТ Белаграпрамбанк			
146	uri	http://www.wikidata.org/entity/statement/Q1991373-f8043c19-4a2a-7d2f-5038-964b4f6a83eb				uri	http://www.wikidata.org/entity/Q1991373	en	literal	Belagroprombank	ru	literal	ОАО Белагропромбанк			
147	uri	http://www.wikidata.org/entity/statement/Q1997334-a220f5fd-48f9-c053-e50f-3544ff64308b				uri	http://www.wikidata.org/entity/Q1997334	en	literal	Belarusbank	be	literal	ААТ ААБ Беларусбанк			
148	uri	http://www.wikidata.org/entity/statement/Q1997334-a60b0a71-4afa-4650-4c99-1d5a4072a4a8				uri	http://www.wikidata.org/entity/Q1997334	en	literal	Belarusbank	en	literal	Belarusbank			
149	uri	http://www.wikidata.org/entity/statement/Q1997334-c2d3512c-4db2-74c7-ee3a-21fd35f3f79d				uri	http://www.wikidata.org/entity/Q1997334	en	literal	Belarusbank	ru	literal	ОАО АСБ Беларусбанк			
150	uri	http://www.wikidata.org/entity/statement/Q2044758-f2c292b9-423e-fdcd-485d-43507f161231				uri	http://www.wikidata.org/entity/Q2044758	en	literal	Ducson	es	literal	ICSSA			
151	uri	http://www.wikidata.org/entity/statement/Q2288792-fa22a6ab-4a69-1966-ca42-6868f813fd19				uri	http://www.wikidata.org/entity/Q2288792	en	literal	Sinclair Broadcast Group	en	literal	SBG			
152	uri	http://www.wikidata.org/entity/statement/Q2288792-fa22a6ab-4a69-1966-ca42-6868f813fd19				uri	http://www.wikidata.org/entity/Q2288792	en	literal	Sinclair Broadcast Group	en	literal	SBG			
153	uri	http://www.wikidata.org/entity/statement/Q2299928-610ae067-4bc4-c564-a500-27fd84871368				uri	http://www.wikidata.org/entity/Q2299928	en	literal	Tula Arms Plant	ru	literal	ТОЗ			
154	uri	http://www.wikidata.org/entity/statement/Q2299928-610ae067-4bc4-c564-a500-27fd84871368				uri	http://www.wikidata.org/entity/Q2299928	en	literal	Tula Arms Plant	ru	literal	ТОЗ			
155	uri	http://www.wikidata.org/entity/statement/Q2463367-bffec5af-4b13-6bda-fd68-b4e22fab0c34				uri	http://www.wikidata.org/entity/Q2463367	en	literal	Flanders Institute for Biotechnology	nl	literal	VIB			
156	uri	http://www.wikidata.org/entity/statement/Q2704677-a600408e-4887-aa61-ff14-2d40cf92a362				uri	http://www.wikidata.org/entity/Q2704677	en	literal	Fantic Motor	it	literal	Fantic			
157	uri	http://www.wikidata.org/entity/statement/Q2756040-bddcb943-40e8-e3ff-da1b-58915953b1ee				uri	http://www.wikidata.org/entity/Q2756040	en	literal	Société Alsacienne de Constructions Mécaniques	fr	literal	SACM			
158	uri	http://www.wikidata.org/entity/statement/Q2867788-63300411-4216-0828-14c5-37b51523917e				uri	http://www.wikidata.org/entity/Q2867788		literal	Q2867788	fr	literal	AGPM			
159	uri	http://www.wikidata.org/entity/statement/Q2993811-eda4b900-4046-126c-e3d1-66e31be8c59c				uri	http://www.wikidata.org/entity/Q2993811		literal	Q2993811	fr	literal	CEGES			
160	uri	http://www.wikidata.org/entity/statement/Q3028958-28ceb796-4b6f-ba03-f450-ce6992d333ec				uri	http://www.wikidata.org/entity/Q3028958	en	literal	fashion health	ja	literal	ヘルス			
161	uri	http://www.wikidata.org/entity/statement/Q3093124-eebd4ba1-4fca-7167-584a-a57da3d6006c				uri	http://www.wikidata.org/entity/Q3093124	en	literal	GCB	fr	literal	GCB			
162	uri	http://www.wikidata.org/entity/statement/Q3151825-e42c3b25-4fab-9701-c6c5-e9aa82af69c0				uri	http://www.wikidata.org/entity/Q3151825		literal	Q3151825	fr	literal	IAMA			
163	uri	http://www.wikidata.org/entity/statement/Q3664718-fda44f1d-4e3d-bc10-bdee-efb92305ace0				uri	http://www.wikidata.org/entity/Q3664718	en	literal	Italian Aerospace Research Centre	it	literal	CIRA			
164	uri	http://www.wikidata.org/entity/statement/Q3919664-387dd51e-431c-c58f-6ef9-cc694917050a				uri	http://www.wikidata.org/entity/Q3919664	en	literal	Belvnesheconombank	ru	literal	ОАО Банк БелВЭБ			
165	uri	http://www.wikidata.org/entity/statement/Q3919664-54da168d-41c1-2538-7794-8d7647f26fe2				uri	http://www.wikidata.org/entity/Q3919664	en	literal	Belvnesheconombank	en	literal	Bank BelVEB OJSC			
166	uri	http://www.wikidata.org/entity/statement/Q3919664-dad9ec9f-4043-aa5c-ec6a-96e7846cf95e				uri	http://www.wikidata.org/entity/Q3919664	en	literal	Belvnesheconombank	be	literal	ААТ Банк БелВЭБ			
167	uri	http://www.wikidata.org/entity/statement/Q3919666-70158e88-421e-5c6d-2dbd-1a2fa11a5000				uri	http://www.wikidata.org/entity/Q3919666	en	literal	BSB Bank	en	literal	BelSwissBank JSC			
168	uri	http://www.wikidata.org/entity/statement/Q3919666-88bedbf2-457e-b12a-410d-24f074dcffdc				uri	http://www.wikidata.org/entity/Q3919666	en	literal	BSB Bank	ru	literal	ЗАО БелСвиссБанк			
169	uri	http://www.wikidata.org/entity/statement/Q3919666-8901d70e-4531-f755-95fe-1376a0f21fe4				uri	http://www.wikidata.org/entity/Q3919666	en	literal	BSB Bank	ru	literal	ЗАО БСБ Банк			
170	uri	http://www.wikidata.org/entity/statement/Q3919666-afa9c873-4dc2-de9c-11e5-9d5eb2ddf928				uri	http://www.wikidata.org/entity/Q3919666	en	literal	BSB Bank	be	literal	ЗАТ БСБ Банк			
171	uri	http://www.wikidata.org/entity/statement/Q630486-ccc6664c-457a-6aba-9d3e-3057debbc42b				uri	http://www.wikidata.org/entity/Q630486	en	literal	Metsähallitus	fi	literal	MH			
172	uri	http://www.wikidata.org/entity/statement/Q11236472-1178f384-4970-dd68-95f3-c7ec36cd4b70				uri	http://www.wikidata.org/entity/Q11236472	en	literal	Radio Fukushima	en	literal	RFC			
173	uri	http://www.wikidata.org/entity/statement/Q843451-29666098-47de-048e-c70a-96c9bd6bcc89				uri	http://www.wikidata.org/entity/Q843451	en	literal	NST Niigata Sogo Television	en	literal	NST			
174	uri	http://www.wikidata.org/entity/statement/Q119993669-fab94055-4ed8-0f19-afac-c2411c1aed5e				uri	http://www.wikidata.org/entity/Q119993669	en	literal	Kitapyurdu Dogrudan Yayincilik	tr	literal	KDY			
175	uri	http://www.wikidata.org/entity/statement/Q843353-76f032d7-4dc8-9b7b-9a47-a94ea356ea0e				uri	http://www.wikidata.org/entity/Q843353	en	literal	Ryukyu Asahi Broadcasting	en	literal	QAB			
176	uri	http://www.wikidata.org/entity/statement/Q843419-668b5d7d-4d23-a334-df42-9db5fdecd8e4				uri	http://www.wikidata.org/entity/Q843419	en	literal	Ishikawa TV	en	literal	ITC			
177	uri	http://www.wikidata.org/entity/statement/Q843432-3f7046d2-45a3-f654-866b-64316a6786f1				uri	http://www.wikidata.org/entity/Q843432	en	literal	TV Kanazawa	en	literal	KTK			
178	uri	http://www.wikidata.org/entity/statement/Q843432-9b9c8063-4c0b-b4a7-7001-76ec32e6bcbf				uri	http://www.wikidata.org/entity/Q843432	en	literal	TV Kanazawa	ja	literal	テレ金			
179	uri	http://www.wikidata.org/entity/statement/Q8013874-40db1399-4e9c-026a-06f7-15812d07547f				uri	http://www.wikidata.org/entity/Q8013874	en	literal	Gunma Television	en	literal	GTV			
180	uri	http://www.wikidata.org/entity/statement/Q8013874-fb3744ab-486b-1a08-db1b-96876dacaf23				uri	http://www.wikidata.org/entity/Q8013874	en	literal	Gunma Television	ja	literal	群テレ			
181	uri	http://www.wikidata.org/entity/statement/Q8013689-39479137-4ada-25c3-0237-f351ed540536				uri	http://www.wikidata.org/entity/Q8013689	en	literal	Tochigi Television	ja	literal	とちテレ			
182	uri	http://www.wikidata.org/entity/statement/Q843328-cced4870-46fa-b27c-61c4-702a4e35880b				uri	http://www.wikidata.org/entity/Q843328	en	literal	Tulip Television	ja	literal	チューリップ			
183	uri	http://www.wikidata.org/entity/statement/Q843328-a39101b0-4d95-3c43-fd00-2388261ef58b				uri	http://www.wikidata.org/entity/Q843328	en	literal	Tulip Television	en	literal	TUT			
184	uri	http://www.wikidata.org/entity/statement/Q843334-8ac7d046-4850-4505-e4b7-db8b15a47353				uri	http://www.wikidata.org/entity/Q843334	en	literal	UHF Television Yamanashi	en	literal	UTY			
185	uri	http://www.wikidata.org/entity/statement/Q2358339-0d16da9b-464e-52d7-13b7-8f55398ff0f3				uri	http://www.wikidata.org/entity/Q2358339	en	literal	Sord	mul	literal	Sord			
186	uri	http://www.wikidata.org/entity/statement/Q8013824-91e61fa9-4b1b-371a-7bf7-a4d801ed617b				uri	http://www.wikidata.org/entity/Q8013824	en	literal	Gifu Broadcasting System	en	literal	GBS			
187	uri	http://www.wikidata.org/entity/statement/Q843314-7061f7b3-49fb-b5cb-ff08-5b07a0ae035e				uri	http://www.wikidata.org/entity/Q843314	en	literal	Shinhiroshima Telecasting	en	literal	tss			
188	uri	http://www.wikidata.org/entity/statement/Q11346902-9fa83d7b-4a3a-ed09-f329-68bf4ced2e4e				uri	http://www.wikidata.org/entity/Q11346902		literal	Q11346902	en	literal	RTC			
189	uri	http://www.wikidata.org/entity/statement/Q4042332-d8212254-4618-19a0-fc93-826a47cd5192				uri	http://www.wikidata.org/entity/Q4042332	en	literal	Kowa	ja	literal	コーワ			
190	uri	http://www.wikidata.org/entity/statement/Q4042332-d8212254-4618-19a0-fc93-826a47cd5192				uri	http://www.wikidata.org/entity/Q4042332	en	literal	Kowa	ja	literal	コーワ			
191	uri	http://www.wikidata.org/entity/statement/Q4042332-2f36ab23-432f-db36-ec25-dda1cfd8fa38				uri	http://www.wikidata.org/entity/Q4042332	en	literal	Kowa	en	literal	Kōwa			
192	uri	http://www.wikidata.org/entity/statement/Q4042332-2f36ab23-432f-db36-ec25-dda1cfd8fa38				uri	http://www.wikidata.org/entity/Q4042332	en	literal	Kowa	en	literal	Kōwa			
